"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"426961","occ","","","41630","""Orthoceras"" sp.","genus","12557","","Orthoceras","genus","12557","Ludlow","Pridoli","427.4","419.2","10968","20"
"427665","occ","","","41721","""Orthoceras"" sp.","genus","12557","","Orthoceras","genus","12557","Ludlow","Pridoli","427.4","419.2","10968","20"
"427837","occ","","","41732","""Orthoceras"" sp.","genus","12557","","Orthoceras","genus","12557","Ludlow","Pridoli","427.4","419.2","10968","20"
"430971","occ","","","42091","Brachycycloceras cyclophorum","species","129032","","Brachycycloceras cyclophorum","species","129031","Wordian","","266.9","264.28","11209","146"
"438548","occ","","","42799","Orthoceras sayi","species","12557","species not entered","Orthoceras","genus","12557","Stairsian","","482","480.3","11371","559"
"438551","occ","","","42799","Orthoceras aristides","species","12557","species not entered","Orthoceras","genus","12557","Stairsian","","482","480.3","11371","559"
"438607","occ","","","42803","Spyroceras clintoni","species","324999","recombined as","Stereospyroceras clintoni","species","324998","Chazyan","","470","457","11371","21"
"438625","occ","","","42809","Spyroceras clintoni","species","324999","recombined as","Stereospyroceras clintoni","species","324998","Chazyan","","470","457","11371","21"
"438629","occ","","","42810","Orthoceras modestum","species","324995","","Orthoceras modestum","species","324995","Chazyan","","470","457","11371","21"
"438632","occ","","","42810","Loxoceras moniliforme","species","69166","recombined as","Proteoceras moniliforme","species","69165","Chazyan","","470","457","11371","21"
"438633","occ","","","42810","Cyrtactinoceras boycii","species","325016","","Cyrtactinoceras boycii","species","325015","Chazyan","","470","457","11371","21"
"438807","occ","","","42822","Orthocerida indet.","order","12444","","Orthocerida","order","12444","Morrowan","","323.2","318.4","11259","52"
"440317","occ","","","43025","Bogoslovskya n. sp. omiensis","species","12466","species not entered","Bogoslovskya","genus","12466","Bashkirian","","323.2","315.2","11403","52"
"441239","occ","","","43205","Perigrammoceras sp.","genus","58397","subjective synonym of","Cycloceras","genus","12485","Morrowan","","323.2","318.4","11419","52"
"446218","occ","","","8681","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Llanvirn","","468.4","458.4","526","30"
"446235","occ","","","8682","Cycloceras sp.","genus","12485","","Cycloceras","genus","12485","Llandeilo","","461.3","458.4","526","556"
"449820","occ","","","44177","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Givetian","","387.7","382.7","11566","179"
"468581","occ","","","46548","Brachycycloceras sp.","genus","12468","","Brachycycloceras","genus","12468","Kashirian","Myachkovian","313.8","307","12417","51"
"491547","occ","","","49635","Orthoceras spp.","genus","12557","","Orthoceras","genus","12557","Telychian","","438.5","433.4","13293","189"
"491901","occ","","","49658","Kionoceras angulatum","species","12529","species not entered","Kionoceras","genus","12529","Ludlow","","427.4","423","13293","60"
"491902","occ","","","49658","Leurocycloceras whitcliffense","species","12531","species not entered","Leurocycloceras","genus","12531","Ludlow","","427.4","423","13293","60"
"493017","occ","","","49786","Michelinoceras ? sp.","genus","12542","","Michelinoceras","genus","12542","Gzhelian","Asselian","303.7","293.52","13367","3"
"493018","occ","","","49786","Bogoslovskya n. sp. miharanoroensis","species","12466","species not entered","Bogoslovskya","genus","12466","Gzhelian","Asselian","303.7","293.52","13367","3"
"496584","occ","","","50130","Orthocerida indet.","order","12444","","Orthocerida","order","12444","Wordian","","266.9","264.28","27852","146"
"497093","occ","","","50197","Orthocerida indet.","order","12444","","Orthocerida","order","12444","Virgilian","","303.7","298.9","13491","49"
"497365","occ","","","50219","Brachycycloceras normale","species","302366","","Brachycycloceras normale","species","302366","Virgilian","","303.7","298.9","13494","49"
"497366","occ","","","50219","Brachycycloceras sp.","genus","12468","","Brachycycloceras","genus","12468","Virgilian","","303.7","298.9","13494","49"
"536297","occ","","","55474","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Caradoc","","458.4","449.6","14962","29"
"538588","occ","","","55999","Michelinoceras spp.","genus","12542","","Michelinoceras","genus","12542","Blackriveran","","457","449.8","15105","29"
"538590","occ","","","55999","Monomuchites ? decrescens","species","12545","species not entered","Monomuchites","genus","12545","Blackriveran","","457","449.8","15105","29"
"539069","occ","","","56135","Cycloceras ? n. sp. marginale","species","12485","species not entered","Cycloceras","genus","12485","Llanvirn","","468.4","458.4","15123","30"
"539360","occ","","","56171","n. gen. Kawasakiceras n. sp. densistriatum","species","147833","subjective synonym of","Sactorthoceras makkolense","species","147826","Llanvirn","","468.4","458.4","15147","30"
"539391","occ","","","56174","Cycloceras densiannulatum","species","12485","species not entered","Cycloceras","genus","12485","Early Llandeilo","","461.3","458.4","15147","556"
"539392","occ","","","56174","Cycloceras aff. chikunense","species","12485","species not entered","Cycloceras","genus","12485","Early Llandeilo","","461.3","458.4","15147","556"
"539393","occ","","","56174","Cycloceras deprati","species","12485","species not entered","Cycloceras","genus","12485","Early Llandeilo","","461.3","458.4","15147","556"
"539559","occ","","","56200","Bifoveoceras bifoveatum","species","12464","species not entered","Bifoveoceras","genus","12464","Aseri","","462.9","460.4","15158","556"
"539560","occ","","","56200","Ctenoceras sp.","genus","12484","","Ctenoceras","genus","12484","Aseri","","462.9","460.4","15158","556"
"539564","occ","","","56200","Orthoceras regulare","species","12557","species not entered","Orthoceras","genus","12557","Aseri","","462.9","460.4","15158","556"
"539620","occ","","","56201","Ctenoceras sp.","genus","12484","","Ctenoceras","genus","12484","Aseri","","462.9","460.4","15158","556"
"539690","occ","","","56203","Bifoveoceras bifoveatum","species","12464","species not entered","Bifoveoceras","genus","12464","Lasnamagi","","460.4","458.9","15158","556"
"539692","occ","","","56203","Orthoceras regulare","species","12557","species not entered","Orthoceras","genus","12557","Lasnamagi","","460.4","458.9","15158","556"
"539723","occ","","","56205","Orthoceras regulare","species","12557","species not entered","Orthoceras","genus","12557","Lasnamagi","","460.4","458.9","15158","556"
"541883","occ","","","56699","Anaspyroceras n. sp. cultellus","species","12450","species not entered","Anaspyroceras","genus","12450","Siegen","","410.8","407.6","15281","182"
"570650","occ","","","59889","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Osagean","","351.9","343.1","15813","28"
"570677","occ","","","59891","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Osagean","","351.9","343.1","15813","28"
"573016","occ","","","60183","""Orthoceras"" sp.","genus","12557","","Orthoceras","genus","12557","Late Givetian","","383.7","382.7","17286","179"
"575301","occ","","","60466","""Orthoceras"" sp.","genus","12557","","Orthoceras","genus","12557","Eifelian","","393.3","387.7","17384","180"
"592453","occ","","","62674","Michelinoceras ? sp.","genus","12542","","Michelinoceras","genus","12542","Meramecian","","343.1","335.8","18083","54"
"601311","occ","","","63893","Cycloceras sp.","genus","12485","","Cycloceras","genus","12485","Changhsingian","","254.14","251.902","18382","715"
"602900","occ","","","64164","Gorbyoceras hammelli","species","103362","","Gorbyoceras hammelli","species","103358","Ashgill","","449.6","443.8","18187","29"
"602908","occ","","","64165","Gorbyoceras hammelli","species","103362","","Gorbyoceras hammelli","species","103358","Richmondian","","449.8","446","18187","1008"
"602932","occ","","","64167","Orthoceratidae ? indet.","family","103321","","Orthoceratidae","family","103321","Richmondian","","449.8","446","18187","1008"
"602938","occ","","","64168","Orthoceratidae ? indet.","family","103321","","Orthoceratidae","family","103321","Ashgill","","449.6","443.8","18187","29"
"602944","occ","","","64169","Orthoceratidae ? indet.","family","103321","","Orthoceratidae","family","103321","Ashgill","","449.6","443.8","18187","29"
"604664","occ","","","64417","Treptoceras duseri","species","103338","","Treptoceras duseri","species","103336","Maysvillian","","450.4","449.8","18187","1008"
"604885","occ","","","64476","Treptoceras duseri","species","103338","","Treptoceras duseri","species","103336","Caradoc","","458.4","449.6","18187","29"
"605618","occ","","","64558","Orthocerida indet.","order","12444","","Orthocerida","order","12444","Arenigian","","477.7","468","13544","21"
"605982","occ","","","64611","n. gen. Irianoceras n. sp. antiquum","species","85442","subjective synonym of","Bactroceras angustisiphonatum","species","147528","Ordovician","","485.4","443.8","15130","21"
"608877","occ","","","5994","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Asbian","","340.2","336.3","382","54"
"609113","occ","","","5995","Orthoceras wrighti","species","12557","species not entered","Orthoceras","genus","12557","Asbian","","340.2","336.3","382","54"
"609114","occ","","","5995","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Asbian","","340.2","336.3","382","54"
"621008","occ","","","66865","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Darriwilian","","467.3","458.4","19028","556"
"627716","occ","","","67683","Cycloceras sp.","genus","12485","","Cycloceras","genus","12485","Arnsbergian","","327.4","324","19337","53"
"641972","occ","","","69212","Michelinoceras ? sp.","genus","12542","","Michelinoceras","genus","12542","Siegen","Emsian","410.8","393.3","15579","58"
"642161","occ","","","69248","Michelinoceras triadicum","species","12542","species not entered","Michelinoceras","genus","12542","Julian","","237","233.4","19957","137"
"642162","occ","","","69248","""Michelinoceras"" styriacum","species","12542","species not entered","Michelinoceras","genus","12542","Julian","","237","233.4","19957","137"
"642624","occ","","","69304","""Orthoceras"" sp.","genus","12557","","Orthoceras","genus","12557","Asbian","","340.2","336.3","19977","54"
"673174","occ","","","72558","Treptoceras sp.","genus","103258","","Treptoceras","genus","103258","Richmondian","","449.8","446","24429","1008"
"674994","occ","","","72805","Treptoceras sp.","genus","103258","","Treptoceras","genus","103258","Richmondian","","449.8","446","24429","1008"
"675194","occ","","","72826","Treptoceras sp.","genus","103258","","Treptoceras","genus","103258","Maysvillian","","450.4","449.8","24429","1008"
"675385","occ","","","72853","Treptoceras sp.","genus","103258","","Treptoceras","genus","103258","Richmondian","","449.8","446","24429","1008"
"676324","occ","","","72958","Treptoceras transversum","species","103345","","Treptoceras transversum","species","103344","Edenian","","451.1","450.4","24429","1008"
"676351","occ","","","72961","Treptoceras sp.","genus","103258","","Treptoceras","genus","103258","Richmondian","","449.8","446","24429","1008"
"676397","occ","","","72965","Treptoceras sp.","genus","103258","","Treptoceras","genus","103258","Richmondian","","449.8","446","24429","1008"
"678827","occ","","","73270","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Norian","","227","208.5","23734","136"
"680178","occ","","","73393","Cycloceras sulcatum","species","12485","species not entered","Cycloceras","genus","12485","Brigantian","","336.3","330.9","24641","54"
"680179","occ","","","73393","""Cycloceras"" rugosum","species","12485","species not entered","Cycloceras","genus","12485","Brigantian","","336.3","330.9","24641","54"
"693250","occ","","","74672","Kionoceras angulatum","species","12529","species not entered","Kionoceras","genus","12529","Ludlow","Elton","427.4","421.3","25144","20"
"693936","occ","","","74760","Dawsonoceras cf. annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Ludlow","Elton","427.4","421.3","25144","20"
"694716","occ","","","74671","Kionoceras angulatum","species","12529","species not entered","Kionoceras","genus","12529","Ludlow","","427.4","423","25144","60"
"694721","occ","","","74671","Michelinoceras (Orthoceras) bullatum","species","12542","species not entered","Michelinoceras","genus","12542","Ludlow","","427.4","423","25144","60"
"694722","occ","","","74671","Michelinoceras (Orthoceras) ibex","species","12542","species not entered","Michelinoceras","genus","12542","Ludlow","","427.4","423","25144","60"
"694723","occ","","","74671","Michelinoceras (Orthoceras) imbricatum","species","12542","species not entered","Michelinoceras","genus","12542","Ludlow","","427.4","423","25144","60"
"694748","occ","","","74805","Kionoceras angulatum","species","12529","species not entered","Kionoceras","genus","12529","Ludlow","","427.4","423","25144","60"
"694751","occ","","","74805","Michelinoceras (Orthoceras) bullatum","species","12542","species not entered","Michelinoceras","genus","12542","Ludlow","","427.4","423","25144","60"
"694752","occ","","","74805","Michelinoceras (Orthoceras) ibex","species","12542","species not entered","Michelinoceras","genus","12542","Ludlow","","427.4","423","25144","60"
"694753","occ","","","74805","Michelinoceras (Orthoceras) imbricatum","species","12542","species not entered","Michelinoceras","genus","12542","Ludlow","","427.4","423","25144","60"
"696709","occ","","","74950","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Frasnian","","382.7","372.2","25286","178"
"697797","occ","","","74995","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Givetian","","387.7","382.7","25298","179"
"698941","occ","","","75052","Orthoceras dimidiatum","species","12557","species not entered","Orthoceras","genus","12557","Elton","","423","421.3","25317","59"
"698942","occ","","","75052","Orthoceras gregarium","species","12557","species not entered","Orthoceras","genus","12557","Elton","","423","421.3","25317","59"
"700084","occ","","","74760","Kionoceras angulatum","species","12529","species not entered","Kionoceras","genus","12529","Ludlow","Elton","427.4","421.3","25144","20"
"700445","occ","","","75051","Orthoceras gregarium","species","12557","species not entered","Orthoceras","genus","12557","Elton","","423","421.3","25317","59"
"700518","occ","","","75266","Dawsonoceras americanum","species","12489","species not entered","Dawsonoceras","genus","12489","Silurian","","443.8","419.2","25406","20"
"703616","occ","","","75544","Pleurorthoceras shanchongense","species","12573","species not entered","Pleurorthoceras","genus","12573","Hirnantian","","445.2","443.8","25447","192"
"703617","occ","","","75544","Pleurorthoceras jingxianense","species","12573","species not entered","Pleurorthoceras","genus","12573","Hirnantian","","445.2","443.8","25447","192"
"703618","occ","","","75544","Pleurorthoceras slendertabulatum","species","12573","species not entered","Pleurorthoceras","genus","12573","Hirnantian","","445.2","443.8","25447","192"
"703619","occ","","","75544","Pleurorthoceras cf. clarksvillense","species","103325","","Pleurorthoceras clarksvillense","species","103323","Hirnantian","","445.2","443.8","25447","192"
"703620","occ","","","75544","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Hirnantian","","445.2","443.8","25447","192"
"711353","occ","","","76163","Orthoceras ? luxum","species","12557","species not entered","Orthoceras","genus","12557","Givetian","","387.7","382.7","25816","179"
"712598","occ","","","76458","Eobactrites sp.","genus","13472","subjective synonym of","Bactroceras","genus","12332","Llanvirn","","468.4","458.4","20544","30"
"712780","occ","","","76475","Orthoceras cf. subundulatum","species","147247","recombined as","Imbricatoceras subundulatum","species","147247","Actonian","","454.2","453.2","25875","1009"
"712793","occ","","","76476","Orthoceras cf. subundulatum","species","147247","recombined as","Imbricatoceras subundulatum","species","147247","Onnian","","453.2","449.6","25875","29"
"713853","occ","","","76557","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Givetian","","387.7","382.7","25890","179"
"713909","occ","","","76565","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Givetian","","387.7","382.7","25890","179"
"715248","occ","","","76664","Kionoceras sp.","genus","12529","","Kionoceras","genus","12529","Ludlow","","427.4","423","25943","60"
"715952","occ","","","76846","Michelinoceras rigidum","species","12542","species not entered","Michelinoceras","genus","12542","Lochkovian","","419.2","410.8","25968","183"
"717609","occ","","","77051","Orthoceras bassleri","species","12557","species not entered","Orthoceras","genus","12557","Llandovery","","443.8","433.4","26081","62"
"717650","occ","","","77052","Orthoceras bassleri","species","12557","species not entered","Orthoceras","genus","12557","Llandovery","","443.8","433.4","26081","62"
"717705","occ","","","77054","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Llandovery","","443.8","433.4","26081","62"
"717706","occ","","","77054","Orthoceras bassleri","species","12557","species not entered","Orthoceras","genus","12557","Llandovery","","443.8","433.4","26081","62"
"717752","occ","","","77053","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Telychian","","438.5","433.4","26081","189"
"717753","occ","","","77053","Orthoceras bassleri","species","12557","species not entered","Orthoceras","genus","12557","Telychian","","438.5","433.4","26081","189"
"717754","occ","","","77053","Orthoceras limulurus","species","12557","species not entered","Orthoceras","genus","12557","Telychian","","438.5","433.4","26081","189"
"724359","occ","","","77788","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Givetian","Frasnian","387.7","372.2","26272","19"
"733849","occ","","","282","Baltoceratidae indet.","family","103402","","Baltoceratidae","family","103402","Gasconadian","","485.4","477.7","26476","559"
"740145","occ","","","79561","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Eifelian","","393.3","387.7","26698","180"
"747133","occ","","","80009","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Darriwilian","","467.3","458.4","26899","556"
"747134","occ","","","80009","Cochlioceras sp.","genus","12351","","Cochlioceras","genus","12351","Darriwilian","","467.3","458.4","26899","556"
"766019","occ","","","81783","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Wenlock","","433.4","427.4","27610","61"
"766458","occ","","","81805","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Wenlock","","433.4","427.4","27610","61"
"766489","occ","","","81807","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"766560","occ","","","81813","Orthoceras abruptum","species","12557","species not entered","Orthoceras","genus","12557","Wenlock","","433.4","427.4","27610","61"
"766569","occ","","","81814","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"766587","occ","","","81816","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"766743","occ","","","81840","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Wenlock","","433.4","427.4","27610","61"
"767063","occ","","","81873","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Wenlock","","433.4","427.4","27610","61"
"767091","occ","","","81876","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"767116","occ","","","81878","Orthoceras bassleri ?","species","12557","species not entered","Orthoceras","genus","12557","Telychian","","438.5","433.4","27610","189"
"767158","occ","","","81885","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Wenlock","","433.4","427.4","27610","61"
"767253","occ","","","81898","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Wenlock","","433.4","427.4","27610","61"
"767380","occ","","","81906","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Wenlock","","433.4","427.4","27610","61"
"767431","occ","","","81907","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"767449","occ","","","81908","Orthoceras abruptum","species","12557","species not entered","Orthoceras","genus","12557","Sheinwoodian","","433.4","430.5","27610","188"
"770389","occ","","","82501","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Wenlock","","433.4","427.4","27610","61"
"770426","occ","","","82502","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"770560","occ","","","82511","Orthoceras abruptum","species","12557","species not entered","Orthoceras","genus","12557","Sheinwoodian","","433.4","430.5","27610","188"
"770561","occ","","","82511","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"770580","occ","","","82512","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"770594","occ","","","82513","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"770753","occ","","","82535","Orthoceras abruptum","species","12557","species not entered","Orthoceras","genus","12557","Sheinwoodian","","433.4","430.5","27610","188"
"770783","occ","","","82536","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"770797","occ","","","82537","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"770978","occ","","","82554","Orthoceras bassleri","species","12557","species not entered","Orthoceras","genus","12557","Telychian","","438.5","433.4","27610","189"
"771195","occ","","","82566","Kionoceras cancellatum","species","12529","species not entered","Kionoceras","genus","12529","Telychian","","438.5","433.4","27610","189"
"771245","occ","","","82569","Orthoceras clavatum","species","12557","species not entered","Orthoceras","genus","12557","Telychian","","438.5","433.4","27610","189"
"771246","occ","","","82569","Orthoceras virgulatum","species","12557","species not entered","Orthoceras","genus","12557","Telychian","","438.5","433.4","27610","189"
"771318","occ","","","82583","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"771394","occ","","","82597","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"771457","occ","","","82607","Orthoceras bassleri","species","12557","species not entered","Orthoceras","genus","12557","Telychian","","438.5","433.4","27610","189"
"771458","occ","","","82607","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Telychian","","438.5","433.4","27610","189"
"774355","occ","","","83093","Orthoceras clavatum","species","12557","species not entered","Orthoceras","genus","12557","Sheinwoodian","","433.4","430.5","27610","188"
"774356","occ","","","83093","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Sheinwoodian","","433.4","430.5","27610","188"
"774401","occ","","","83096","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Telychian","","438.5","433.4","27610","189"
"774462","occ","","","83097","Orthoceras annulatum","species","173863","recombined as","Dawsonoceras annulatum","species","173863","Telychian","","438.5","433.4","27610","189"
"774463","occ","","","83097","Dawsonoceras annulatum","species","142730","","Dawsonoceras annulatum","species","173863","Telychian","","438.5","433.4","27610","189"
"787372","occ","","","85024","Kionoceras sp.","genus","12529","","Kionoceras","genus","12529","Telychian","","438.5","433.4","28551","189"
"788426","occ","","","85164","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Ladinian","","242","237","28658","138"
"794856","occ","","","86242","Orthoceras indet.","genus","12557","","Orthoceras","genus","12557","Givetian","","387.7","382.7","28312","179"
"794857","occ","","","86243","Orthoceras indet.","genus","12557","","Orthoceras","genus","12557","Givetian","","387.7","382.7","28312","179"
"794932","occ","","","86254","Orthoceras indet.","genus","12557","","Orthoceras","genus","12557","Givetian","","387.7","382.7","28312","179"
"795015","occ","","","86250","Orthoceras indet.","genus","12557","","Orthoceras","genus","12557","Givetian","","387.7","382.7","28312","179"
"795060","occ","","","86264","Orthoceras indet.","genus","12557","","Orthoceras","genus","12557","Givetian","","387.7","382.7","28312","179"
"795103","occ","","","86266","Orthoceras indet.","genus","12557","","Orthoceras","genus","12557","Givetian","","387.7","382.7","28312","179"
"802551","occ","","","87255","Ctenoceras schmidti","species","142695","","Ctenoceras schmidti","species","142695","Aseri","","462.9","460.4","29316","556"
"802552","occ","","","87256","Ctenoceras schmidti","species","142695","","Ctenoceras schmidti","species","142695","Lasnamagi","","460.4","458.9","29316","556"
"802570","occ","","","87257","Ctenoceras schmidti","species","142695","","Ctenoceras schmidti","species","142695","Aseri","","462.9","460.4","29316","556"
"802582","occ","","","87259","Ctenoceras schmidti","species","142695","","Ctenoceras schmidti","species","142695","Aseri","","462.9","460.4","29316","556"
"802603","occ","","","87261","Ctenoceras schmidti","species","142695","","Ctenoceras schmidti","species","142695","Aseri","","462.9","460.4","29316","556"
"802619","occ","","","87262","Ctenoceras schmidti","species","142695","","Ctenoceras schmidti","species","142695","Lasnamagi","","460.4","458.9","29316","556"
"802620","occ","","","87263","Ctenoceras n. sp. sweeti","species","142699","","Ctenoceras sweeti","species","142699","Lasnamagi","","460.4","458.9","29316","556"
"802621","occ","","","87264","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Lasnamagi","","460.4","458.9","29316","556"
"802622","occ","","","87265","Striatocycloceras romingeri","species","142728","","Striatocycloceras romingeri","species","142727","Johvi","","453","450","29316","1008"
"802623","occ","","","87266","Striatocycloceras romingeri","species","142728","","Striatocycloceras romingeri","species","142727","Johvi","","453","450","29316","1008"
"802624","occ","","","87267","Striatocycloceras romingeri","species","142728","","Striatocycloceras romingeri","species","142727","Johvi","","453","450","29316","1008"
"802625","occ","","","87268","Striatocycloceras romingeri","species","142728","","Striatocycloceras romingeri","species","142727","Idavere","","457.5","453","29316","1009"
"802626","occ","","","87269","Striatocycloceras romingeri","species","142728","","Striatocycloceras romingeri","species","142727","Johvi","","453","450","29316","1008"
"802627","occ","","","87269","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Johvi","","453","450","29316","1008"
"802628","occ","","","87270","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Johvi","","453","450","29316","1008"
"802629","occ","","","87271","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Johvi","","453","450","29316","1008"
"802631","occ","","","87273","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Keila","","453.9","453","29316","1009"
"802632","occ","","","87274","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Keila","","453.9","453","29316","1009"
"802633","occ","","","87275","Palaeodawsonocerina senckenbergi","species","142741","","Palaeodawsonocerina senckenbergi","species","142740","Keila","","453.9","453","29316","1009"
"802666","occ","","","87280","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Oandu","","453","452","29316","1008"
"802697","occ","","","87296","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Nabala","","450.6","450","29316","1008"
"802698","occ","","","87297","Striatocycloceras obliquum","species","142724","","Striatocycloceras obliquum","species","142723","Nabala","","450.6","450","29316","1008"
"802699","occ","","","87298","Striatocycloceras obliquum","species","142724","","Striatocycloceras obliquum","species","142723","Nabala","","450.6","450","29316","1008"
"802700","occ","","","87298","Dawsonoceras sp.","genus","12489","","Dawsonoceras","genus","12489","Nabala","","450.6","450","29316","1008"
"802705","occ","","","87300","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Vormsi","","450","449.6","29316","1008"
"802726","occ","","","87305","Striatocycloceras isbergi","species","297475","","Striatocycloceras isbergi","species","297475","Vormsi","","450","449.6","29316","1008"
"802727","occ","","","87305","Palaeodawsonocerina senckenbergi","species","142741","","Palaeodawsonocerina senckenbergi","species","142740","Vormsi","","450","449.6","29316","1008"
"802728","occ","","","87306","Striatocycloceras undulostriatum","species","142722","","Striatocycloceras undulostriatum","species","142721","Vormsi","","450","449.6","29316","1008"
"802729","occ","","","87306","Palaeodawsonocerina senckenbergi","species","142741","","Palaeodawsonocerina senckenbergi","species","142740","Vormsi","","450","449.6","29316","1008"
"802730","occ","","","87306","Gorbyoceras textumaraneum","species","142745","","Gorbyoceras textumaraneum","species","142744","Vormsi","","450","449.6","29316","1008"
"802731","occ","","","87307","Palaeodawsonocerina senckenbergi","species","142741","","Palaeodawsonocerina senckenbergi","species","142740","Vormsi","","450","449.6","29316","1008"
"802732","occ","","","87308","Palaeodawsonocerina senckenbergi","species","142741","","Palaeodawsonocerina senckenbergi","species","142740","Vormsi","","450","449.6","29316","1008"
"802733","occ","","","87309","Palaeodawsonocerina senckenbergi","species","142741","","Palaeodawsonocerina senckenbergi","species","142740","Vormsi","","450","449.6","29316","1008"
"802734","occ","","","87310","Striatocycloceras isbergi","species","297475","","Striatocycloceras isbergi","species","297475","Vormsi","","450","449.6","29316","1008"
"802735","occ","","","87310","Palaeodawsonocerina senckenbergi","species","142741","","Palaeodawsonocerina senckenbergi","species","142740","Vormsi","","450","449.6","29316","1008"
"802737","occ","","","87312","Palaeodawsonocerina senckenbergi","species","142741","","Palaeodawsonocerina senckenbergi","species","142740","Pirgu","","449.6","445.2","29316","1008"
"802738","occ","","","87313","Dawsonoceras fenestratum","species","142734","","Dawsonoceras fenestratum","species","142733","Porkuni","","445.2","443.8","29316","192"
"803698","occ","","","87313","Orthoceratidae indet. A informal","family","103321","obsolete variant of","Orthoceratidae","family","103321","Porkuni","","445.2","443.8","29465","192"
