"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"1213411","occ","","","157739","Neogoniatites ? sp.","genus","13789","","Neogoniatites","genus","13789","Brigantian","","336.3","330.9","17715","54"
"1213412","occ","","","157739","Dombarites granofalcatus","species","297997","","Dombarites granofalcatus","species","297996","Brigantian","","336.3","330.9","17715","54"
"1213413","occ","","","157740","Hypergoniatites fusiger","species","297994","","Hypergoniatites fusiger","species","297994","Brigantian","","336.3","330.9","17715","54"
"1213414","occ","","","157740","Dombarites sp.","genus","13681","","Dombarites","genus","13681","Brigantian","","336.3","330.9","17715","54"
"1213416","occ","","","157741","Sudeticeras pusillobatum","species","297988","","Sudeticeras pusillobatum","species","297988","Brigantian","","336.3","330.9","17715","54"
"1213417","occ","","","157741","Platygoniatites rhanemensis","species","298002","","Platygoniatites rhanemensis","species","298002","Brigantian","","336.3","330.9","17715","54"
"1213420","occ","","","157742","Sudeticeras occultornatum","species","297989","","Sudeticeras occultornatum","species","297989","Brigantian","","336.3","330.9","17715","54"
"1213421","occ","","","157742","Sudeticeras pusillobatum","species","297988","","Sudeticeras pusillobatum","species","297988","Brigantian","","336.3","330.9","17715","54"
"1213422","occ","","","157742","Neogoniatites worki","species","297995","","Neogoniatites worki","species","297995","Brigantian","","336.3","330.9","17715","54"
"1213423","occ","","","157742","Platygoniatites rhanemensis","species","298002","","Platygoniatites rhanemensis","species","298002","Brigantian","","336.3","330.9","17715","54"
"1213427","occ","","","157743","Sudeticeras occultornatum","species","297989","","Sudeticeras occultornatum","species","297989","Brigantian","","336.3","330.9","17715","54"
"1213428","occ","","","157743","Sudeticeras pusillobatum","species","297988","","Sudeticeras pusillobatum","species","297988","Brigantian","","336.3","330.9","17715","54"
"1213429","occ","","","157743","Neogoniatites ? sp.","genus","13789","","Neogoniatites","genus","13789","Brigantian","","336.3","330.9","17715","54"
"1213430","occ","","","157743","Platygoniatites rhanemensis","species","298002","","Platygoniatites rhanemensis","species","298002","Brigantian","","336.3","330.9","17715","54"
"1213433","occ","","","157744","Sudeticeras fornicum","species","297987","","Sudeticeras fornicum","species","297987","Brigantian","","336.3","330.9","17715","54"
"1213434","occ","","","157744","Neogoniatites worki","species","297995","","Neogoniatites worki","species","297995","Brigantian","","336.3","330.9","17715","54"
"1213435","occ","","","157744","Dombarites granofalcatus","species","297997","","Dombarites granofalcatus","species","297996","Brigantian","","336.3","330.9","17715","54"
"1213436","occ","","","157745","Dombarites granofalcatus","species","297997","","Dombarites granofalcatus","species","297996","Brigantian","","336.3","330.9","17715","54"
"1213437","occ","","","157746","Goniatites gerberi","species","297991","","Goniatites gerberi","species","297991","Brigantian","","336.3","330.9","17715","54"
"1213438","occ","","","157746","Goniatites evelinae","species","297992","","Goniatites evelinae","species","297992","Brigantian","","336.3","330.9","17715","54"
"1213439","occ","","","157746","Goniatites stenumbilicatus","species","297993","","Goniatites stenumbilicatus","species","297993","Brigantian","","336.3","330.9","17715","54"
"1213440","occ","","","157747","Goniatites evelinae","species","297992","","Goniatites evelinae","species","297992","Brigantian","","336.3","330.9","17715","54"
"1213441","occ","","","157747","Goniatites stenumbilicatus","species","297993","","Goniatites stenumbilicatus","species","297993","Brigantian","","336.3","330.9","17715","54"
"1213442","occ","","","157748","Dombarites bellornatus","species","298001","","Dombarites bellornatus","species","298001","Brigantian","","336.3","330.9","17715","54"
"1213443","occ","","","157749","Irinoceras sp.","genus","13747","","Irinoceras","genus","13747","Brigantian","","336.3","330.9","17715","54"
"1213444","occ","","","157749","Sulcogirtyoceras sp.","genus","13901","","Sulcogirtyoceras","genus","13901","Brigantian","","336.3","330.9","17715","54"
"1213445","occ","","","157749","Sudeticeras pusillobatum","species","297988","","Sudeticeras pusillobatum","species","297988","Brigantian","","336.3","330.9","17715","54"
"1213446","occ","","","157749","Sudeticeras occultornatum","species","297989","","Sudeticeras occultornatum","species","297989","Brigantian","","336.3","330.9","17715","54"
"1213447","occ","","","157749","Hypergoniatites fusiger","species","297994","","Hypergoniatites fusiger","species","297994","Brigantian","","336.3","330.9","17715","54"
"1213448","occ","","","157749","Neogoniatites worki","species","297995","","Neogoniatites worki","species","297995","Brigantian","","336.3","330.9","17715","54"
"1213449","occ","","","157749","Dombarites bellornatus","species","298001","","Dombarites bellornatus","species","298001","Brigantian","","336.3","330.9","17715","54"
"1213450","occ","","","157749","Platygoniatites rhanemensis","species","298002","","Platygoniatites rhanemensis","species","298002","Brigantian","","336.3","330.9","17715","54"
"1213454","occ","","","157750","Goniatites gerberi","species","297991","","Goniatites gerberi","species","297991","Brigantian","","336.3","330.9","17715","54"
"1213455","occ","","","157750","Goniatites stenumbilicatus","species","297993","","Goniatites stenumbilicatus","species","297993","Brigantian","","336.3","330.9","17715","54"
"1213456","occ","","","157751","Goniatites gerberi","species","297991","","Goniatites gerberi","species","297991","Brigantian","","336.3","330.9","17715","54"
"1213457","occ","","","61443","Dimorphoceratidae indet.","family","92983","","Dimorphoceratidae","family","92983","Brigantian","","336.3","330.9","17715","54"
"1214069","occ","","","157810","Goniatites aff. crenistria","species","278415","","Goniatites crenistria","species","278415","Brigantian","","336.3","330.9","11419","54"
"1214072","occ","","","157811","Goniatites aff. crenistria","species","278415","","Goniatites crenistria","species","278415","Brigantian","","336.3","330.9","11419","54"
"1214073","occ","","","157812","Goniatites aff. crenistria","species","278415","","Goniatites crenistria","species","278415","Brigantian","","336.3","330.9","11419","54"
"1214074","occ","","","157813","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214075","occ","","","157814","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214079","occ","","","157815","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214080","occ","","","157815","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214081","occ","","","157815","Neoglyphioceras newsomi","species","242557","recombined as","Pachylyroceras newsomi","species","242556","Brigantian","","336.3","330.9","11419","54"
"1214082","occ","","","157815","Girtyoceras limatum","species","299068","recombined as","Eumorphoceras (Sulcogirtyoceras) limatum","species","278470","Brigantian","","336.3","330.9","11419","54"
"1214083","occ","","","157816","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214084","occ","","","157816","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214085","occ","","","157816","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214086","occ","","","157816","Girtyoceras limatum","species","299068","recombined as","Eumorphoceras (Sulcogirtyoceras) limatum","species","278470","Brigantian","","336.3","330.9","11419","54"
"1214088","occ","","","157817","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214089","occ","","","157817","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214090","occ","","","157817","Girtyoceras limatum","species","299068","recombined as","Eumorphoceras (Sulcogirtyoceras) limatum","species","278470","Brigantian","","336.3","330.9","11419","54"
"1214091","occ","","","157818","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214092","occ","","","157818","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214093","occ","","","157818","Girtyoceras limatum","species","299068","recombined as","Eumorphoceras (Sulcogirtyoceras) limatum","species","278470","Brigantian","","336.3","330.9","11419","54"
"1214094","occ","","","43353","Pygmaeoceras pygmaeum","species","299090","recombined as","Verneuilites pygmaeus","species","298139","Morrowan","","323.2","318.4","11419","52"
"1214097","occ","","","79328","Nuculoceras smithwickense","species","238544","recombined as","Eoasianites smithwickensis","species","238544","Moscovian","","315.2","307","41989","51"
"1214098","occ","","","79328","Phaneroceras compressum","species","242559","","Phaneroceras compressum","species","242558","Moscovian","","315.2","307","41989","51"
"1214099","occ","","","79328","Phaneroceras n. sp. lenticulare","species","242562","","Phaneroceras lenticulare","species","242562","Moscovian","","315.2","307","41989","51"
"1214100","occ","","","79328","Bendoceras n. sp. shumardi","species","242610","subjective synonym of","Paralegoceras texanum","species","242608","Moscovian","","315.2","307","41989","51"
"1214101","occ","","","79328","Bendoceras n. sp. moorei","species","242611","recombined as","Eowellerites moorei","species","242611","Moscovian","","315.2","307","41989","51"
"1214102","occ","","","79328","Gastrioceras smithwickense","species","504428","subjective synonym of","Diaboloceras neumeieri","species","322882","Moscovian","","315.2","307","41989","51"
"1214103","occ","","","157819","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214104","occ","","","157820","Cravenoceras richardsonianum ?","species","242689","recombined as","Richardsonites richardsonianus","species","242688","Arnsbergian","","327.4","324","11419","53"
"1214105","occ","","","157821","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214106","occ","","","157822","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214107","occ","","","157822","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214114","occ","","","157823","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214116","occ","","","84401","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214117","occ","","","84402","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214118","occ","","","84402","Eumorphoceras (Edmooroceras) plummeri","species","299074","","Eumorphoceras (Edmooroceras) plummeri","species","299073","Pendleian","","330.9","327.4","11419","53"
"1214119","occ","","","43375","Gastrioceras (Branneroceras) branneri","species","299084","recombined as","Branneroceras branneri","species","242612","Morrowan","","323.2","318.4","11419","52"
"1214120","occ","","","157824","Axinolobus n. sp. modulus","species","299100","","Axinolobus modulus","species","299100","Bashkirian","","323.2","315.2","11419","52"
"1214125","occ","","","157829","Gordonites matheri","species","299078","","Gordonites matheri","species","299078","Bashkirian","","323.2","315.2","11419","52"
"1214147","occ","","","84400","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214148","occ","","","84400","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214149","occ","","","84400","Fayettevillea n. sp. planorbis","species","299066","","Fayettevillea planorbis","species","299066","Pendleian","","330.9","327.4","11419","53"
"1214150","occ","","","84400","Eumorphoceras n. sp. milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214152","occ","","","157831","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214153","occ","","","157831","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214154","occ","","","157832","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214155","occ","","","157832","Neoglyphioceras cloudi","species","299050","recombined as","Pachylyroceras cloudi","species","299049","Brigantian","","336.3","330.9","11419","54"
"1214156","occ","","","157832","Girtyoceras limatum","species","299068","recombined as","Eumorphoceras (Sulcogirtyoceras) limatum","species","278470","Brigantian","","336.3","330.9","11419","54"
"1214157","occ","","","157833","Gastrioceras (Lissogastrioceras) fittsi","species","299089","","Gastrioceras (Lissogastrioceras) fittsi","species","299088","Bashkirian","","323.2","315.2","11419","52"
"1214158","occ","","","157833","Pseudoparalegoceras (Phaneroceras) kesslerense","species","299094","recombined as","Phaneroceras kesslerense","species","298667","Bashkirian","","323.2","315.2","11419","52"
"1214160","occ","","","157834","Pseudoparalegoceras n. sp. williamsi","species","299095","subjective synonym of","Phaneroceras kesslerense","species","298667","Moscovian","","315.2","307","11419","51"
"1214161","occ","","","157834","Winslowoceras n. sp. henbesti","species","298672","","Winslowoceras henbesti","species","298672","Moscovian","","315.2","307","11419","51"
"1214162","occ","","","43384","Glaphyrites oblatus","species","299065","recombined as","Syngastrioceras oblatum","species","299065","Morrowan","","323.2","318.4","11419","52"
"1214224","occ","","","157835","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214225","occ","","","157836","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214226","occ","","","157837","Cravenoceras scotti","species","299058","recombined as","Syngastrioceras scotti","species","299058","Pendleian","","330.9","327.4","11419","53"
"1214227","occ","","","43360","Gastrioceras (Lissogastrioceras) fittsi","species","299089","","Gastrioceras (Lissogastrioceras) fittsi","species","299088","Morrowan","","323.2","318.4","11419","52"
"1214228","occ","","","157838","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214229","occ","","","157838","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214230","occ","","","157838","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214231","occ","","","157838","Paradimorphoceras (Glyphiolobus) sp.","subgenus","299102","obsolete variant of","Glyphiolobus","genus","13726","Brigantian","","336.3","330.9","11419","54"
"1214232","occ","","","157839","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214233","occ","","","157839","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214234","occ","","","157840","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214235","occ","","","157840","Girtyoceras limatum","species","299068","recombined as","Eumorphoceras (Sulcogirtyoceras) limatum","species","278470","Brigantian","","336.3","330.9","11419","54"
"1214236","occ","","","157813","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214237","occ","","","157841","Cravenoceras richardsonianum","species","242689","recombined as","Richardsonites richardsonianus","species","242688","Arnsbergian","","327.4","324","11419","53"
"1214238","occ","","","157842","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214239","occ","","","157843","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214240","occ","","","157843","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214241","occ","","","157843","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214243","occ","","","157844","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214244","occ","","","157844","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214245","occ","","","157844","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214246","occ","","","157845","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214247","occ","","","157845","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214248","occ","","","157845","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214260","occ","","","157847","Neoglyphioceras crebriliratum","species","299052","","Neoglyphioceras crebriliratum","species","299052","Pendleian","","330.9","327.4","11419","53"
"1214261","occ","","","157847","Girtyoceras jasperense","species","299067","recombined as","Eumorphoceras (Sulcogirtyoceras) jasperense","species","299067","Pendleian","","330.9","327.4","11419","53"
"1214262","occ","","","157849","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214263","occ","","","157849","Neoglyphioceras newsomi","species","242557","recombined as","Pachylyroceras newsomi","species","242556","Brigantian","","336.3","330.9","11419","54"
"1214264","occ","","","157849","Girtyoceras limatum","species","299068","recombined as","Eumorphoceras (Sulcogirtyoceras) limatum","species","278470","Brigantian","","336.3","330.9","11419","54"
"1214364","occ","","","157861","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214365","occ","","","157862","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214366","occ","","","157862","Neoglyphioceras newsomi","species","242557","recombined as","Pachylyroceras newsomi","species","242556","Brigantian","","336.3","330.9","11419","54"
"1214367","occ","","","157863","Sudeticeras sp.","genus","13898","","Sudeticeras","genus","13898","Brigantian","","336.3","330.9","11419","54"
"1214368","occ","","","157863","Neoglyphioceras newsomi","species","242557","recombined as","Pachylyroceras newsomi","species","242556","Brigantian","","336.3","330.9","11419","54"
"1214369","occ","","","157864","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214370","occ","","","157864","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214371","occ","","","157864","Neoglyphioceras newsomi","species","242557","recombined as","Pachylyroceras newsomi","species","242556","Brigantian","","336.3","330.9","11419","54"
"1214372","occ","","","157864","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214373","occ","","","157864","Girtyoceras limatum","species","299068","recombined as","Eumorphoceras (Sulcogirtyoceras) limatum","species","278470","Brigantian","","336.3","330.9","11419","54"
"1214374","occ","","","157864","Paradimorphoceras (Glyphiolobus) sp.","subgenus","299102","obsolete variant of","Glyphiolobus","genus","13726","Brigantian","","336.3","330.9","11419","54"
"1214376","occ","","","157865","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214377","occ","","","157865","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214378","occ","","","157865","Paradimorphoceras (Glyphiolobus) sp.","subgenus","299102","obsolete variant of","Glyphiolobus","genus","13726","Brigantian","","336.3","330.9","11419","54"
"1214379","occ","","","157866","Cravenoceras involutum","species","299055","recombined as","Stenoglaphyrites involutus","species","299055","Arnsbergian","","327.4","324","11419","53"
"1214380","occ","","","157867","Cravenoceras involutum","species","299055","recombined as","Stenoglaphyrites involutus","species","299055","Arnsbergian","","327.4","324","11419","53"
"1214381","occ","","","157867","Cravenoceras sp. A informal","genus","13666","obsolete variant of","Cravenoceras","genus","13666","Arnsbergian","","327.4","324","11419","53"
"1214481","occ","","","84404","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214482","occ","","","84404","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214483","occ","","","84404","Fayettevillea planorbis","species","299066","","Fayettevillea planorbis","species","299066","Pendleian","","330.9","327.4","11419","53"
"1214484","occ","","","84404","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214485","occ","","","84404","Paradimorphoceras sp.","genus","13808","","Paradimorphoceras","genus","13808","Pendleian","","330.9","327.4","11419","53"
"1214486","occ","","","84404","Paradimorphoceras (Glyphiolobus) sp.","subgenus","299102","obsolete variant of","Glyphiolobus","genus","13726","Pendleian","","330.9","327.4","11419","53"
"1214487","occ","","","157682","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214488","occ","","","157682","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214489","occ","","","157682","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214490","occ","","","157683","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214491","occ","","","157683","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214492","occ","","","157683","Paradimorphoceras (Glyphiolobus) sp.","subgenus","299102","obsolete variant of","Glyphiolobus","genus","13726","Pendleian","","330.9","327.4","11419","53"
"1214493","occ","","","157879","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214494","occ","","","5517","Cravenoceras miseri","species","299057","recombined as","Stenoglaphyrites miseri","species","299057","Serpukhovian","","330.9","323.2","11419","53"
"1214495","occ","","","5517","Anthracoceras paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Serpukhovian","","330.9","323.2","11419","53"
"1214496","occ","","","157880","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214497","occ","","","157880","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214498","occ","","","157880","Fayettevillea planorbis","species","299066","","Fayettevillea planorbis","species","299066","Pendleian","","330.9","327.4","11419","53"
"1214499","occ","","","157881","Eumorphoceras bisulcatum","species","242549","","Eumorphoceras bisulcatum","species","242549","Arnsbergian","","327.4","324","11419","53"
"1214500","occ","","","157882","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214501","occ","","","157883","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214502","occ","","","157883","Girtyoceras n. sp. jasperense","species","299067","recombined as","Eumorphoceras (Sulcogirtyoceras) jasperense","species","299067","Pendleian","","330.9","327.4","11419","53"
"1214503","occ","","","43362","Gastrioceras (Lissogastrioceras) fittsi","species","299089","","Gastrioceras (Lissogastrioceras) fittsi","species","299088","Morrowan","","323.2","318.4","11419","52"
"1214504","occ","","","157884","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214505","occ","","","157884","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214535","occ","","","157907","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214578","occ","","","157929","Pseudoparalegoceras (Phaneroceras) kesslerense","species","299094","recombined as","Phaneroceras kesslerense","species","298667","Moscovian","","315.2","307","11419","51"
"1214581","occ","","","157933","Cravenoceras n. sp. fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214582","occ","","","157933","Paracravenoceras n. sp. ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214583","occ","","","157933","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214605","occ","","","157936","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214606","occ","","","157936","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214607","occ","","","157936","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214609","occ","","","157939","Goniatites choctawensis","species","238568","recombined as","Choctawites choctawensis","species","238568","Brigantian","","336.3","330.9","11419","54"
"1214610","occ","","","157939","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214611","occ","","","157939","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214612","occ","","","157939","Girtyoceras limatum","species","299068","recombined as","Eumorphoceras (Sulcogirtyoceras) limatum","species","278470","Brigantian","","336.3","330.9","11419","54"
"1214613","occ","","","157940","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214614","occ","","","157941","Cravenoceras involutum","species","299055","recombined as","Stenoglaphyrites involutus","species","299055","Arnsbergian","","327.4","324","11419","53"
"1214615","occ","","","157942","Cravenoceras sp. B informal","genus","13666","obsolete variant of","Cravenoceras","genus","13666","Arnsbergian","","327.4","324","11419","53"
"1214616","occ","","","157684","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214617","occ","","","157684","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214618","occ","","","157684","Fayettevillea planorbis","species","299066","","Fayettevillea planorbis","species","299066","Pendleian","","330.9","327.4","11419","53"
"1214619","occ","","","157684","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214620","occ","","","157684","Paradimorphoceras (Glyphiolobus) sp.","subgenus","299102","obsolete variant of","Glyphiolobus","genus","13726","Pendleian","","330.9","327.4","11419","53"
"1214621","occ","","","157943","Cravenoceras n. sp. involutum","species","299055","recombined as","Stenoglaphyrites involutus","species","299055","Arnsbergian","","327.4","324","11419","53"
"1214623","occ","","","157945","Cravenoceras n. sp. lineolatum","species","299056","","Cravenoceras lineolatum","species","299056","Pendleian","","330.9","327.4","11419","53"
"1214624","occ","","","157945","Girtyoceras jasperense","species","299067","recombined as","Eumorphoceras (Sulcogirtyoceras) jasperense","species","299067","Pendleian","","330.9","327.4","11419","53"
"1214625","occ","","","157946","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214626","occ","","","157946","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214627","occ","","","157946","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214629","occ","","","157948","Cravenoceras miseri","species","299057","recombined as","Stenoglaphyrites miseri","species","299057","Arnsbergian","","327.4","324","11419","53"
"1214630","occ","","","157948","Anthracoceras paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Arnsbergian","","327.4","324","11419","53"
"1214631","occ","","","157688","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214632","occ","","","157949","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
