"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","phylum","class","order","family","genus","cx_int_no"
"1546982","occ","","","218156","Ceratodus latissimus","species","57672","","Ceratodus latissimus","species","57672","Rhaetian","","205.7","201.4","75662","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","135"
"1546999","occ","","","218159","Sagenodus copeanus","species","246374","","Sagenodus copeanus","species","246374","Kasimovian","Kungurian","307","274.4","75668","Chordata","Osteichthyes","Dipnoi","Sagenodontidae","Sagenodus","3"
"1554601","occ","","","140077","cf. Metaceratodus sp.","genus","140023","","Metaceratodus","genus","140023","Norian","","227.3","205.7","76234","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Metaceratodus","136"
"1555130","occ","","","132933","Ceratodus sp.","genus","54495","","Ceratodus","genus","54495","Norian","Rhaetian","227.3","201.4","76305","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","44"
"1555665","occ","","","37039","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Late Campanian","Early Maastrichtian","83.6","66","76381","Chordata","Osteichthyes","Dipnoi","","","39"
"1561153","occ","","","220332","Ceratodus n. sp. silesiacus","species","438045","","Ceratodus silesiacus","species","438045","Norian","","227.3","205.7","76960","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","136"
"1563380","occ","","","220715","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Carnian","","237","227.3","77101","Chordata","Osteichthyes","Dipnoi","","","137"
"1563917","occ","","","139922","Ceratodus latissimus","species","57672","","Ceratodus latissimus","species","57672","Rhaetian","","205.7","201.4","77165","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","135"
"1564294","occ","","","220878","Ceratodus n. sp. kannemeyeri","species","321085","","Ceratodus kannemeyeri","species","321085","Late Triassic","","237","201.4","77206","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","44"
"1567368","occ","","","221391","Sagenodus porrectus","species","321064","","Sagenodus porrectus","species","321064","Permian","","298.9","251.902","77534","Chordata","Osteichthyes","Dipnoi","Sagenodontidae","Sagenodus","17"
"1567607","occ","","","217070","Proceratodus sp.","genus","321061","","Proceratodus","genus","321061","Virgilian","","303.7","298.9","75259","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Proceratodus","49"
"1570946","occ","","","172153","Ceratodus carteri","species","54495","species not entered","Ceratodus","genus","54495","Middle Cenomanian","","100.5","93.9","77809","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","117"
"1578931","occ","","","92811","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Norian","","227.3","205.7","78440","Chordata","Osteichthyes","Dipnoi","","","136"
"1588632","occ","","","224512","Neoceratodus africanus","species","91693","","Neoceratodus africanus","species","108906","Cenomanian","","100.5","93.9","80641","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Neoceratodus","117"
"1588642","occ","","","224513","Neoceratodus africanus","species","91693","","Neoceratodus africanus","species","108906","Cenomanian","","100.5","93.9","80641","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Neoceratodus","117"
"1591978","occ","","","61448","Ptychoceratodus n. sp. roemeri","species","454930","","Ptychoceratodus roemeri","species","454930","Carnian","Norian","237","205.7","81421","Chordata","Osteichthyes","Dipnoi","Ptychoceratodontidae","Ptychoceratodus","44"
"1593298","occ","","","225328","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Cenomanian","","100.5","93.9","81571","Chordata","Osteichthyes","Dipnoi","","","117"
"1595934","occ","","","176224","Andreyevichthys epitomus","species","391618","","Andreyevichthys epitomus","species","391618","Late Famennian","","365.2","358.86","66184","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Andreyevichthys","177"
"1596019","occ","","","225665","cf. Andreyevichthys sp.","genus","377347","","Andreyevichthys","genus","377347","Late Famennian","","365.2","358.86","66184","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Andreyevichthys","177"
"1596062","occ","","","225666","Andreyevichthys epitomus","species","391618","","Andreyevichthys epitomus","species","391618","Late Famennian","","365.2","358.86","66184","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Andreyevichthys","177"
"1597142","occ","","","225777","Grossipterus crassus","species","118058","","Grossipterus crassus","species","118053","Late Givetian","","383.4","382.31","61835","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Grossipterus","179"
"1597143","occ","","","225777","Griphognathus minutidens","species","377509","","Griphognathus minutidens","species","377509","Late Givetian","","383.4","382.31","61835","Chordata","Osteichthyes","Holodipterida","Holodontidae","Griphognathus","179"
"1597144","occ","","","225777","Rhinodipterus secans","species","377299","","Rhinodipterus secans","species","377299","Late Givetian","","383.4","382.31","61835","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Rhinodipterus","179"
"1597171","occ","","","225778","Dipnoi indet.","order","90707","","Dipnoi","order","57668","Late Givetian","","383.4","382.31","61835","Chordata","Osteichthyes","Dipnoi","","","179"
"1597398","occ","","","225791","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Eifelian","","393.47","387.95","81769","Chordata","Osteichthyes","Dipnoi","","","180"
"1597404","occ","","","225792","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Eifelian","","393.47","387.95","81769","Chordata","Osteichthyes","Dipnoi","","","180"
"1597425","occ","","","225793","Dipterus serratus","species","259294","","Dipterus serratus","species","259294","Eifelian","","393.47","387.95","81769","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","180"
"1597436","occ","","","225794","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Eifelian","","393.47","387.95","81769","Chordata","Osteichthyes","Dipnoi","","","180"
"1597465","occ","","","225796","Dipterus serratus","species","259294","","Dipterus serratus","species","259294","Eifelian","","393.47","387.95","81769","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","180"
"1597479","occ","","","225797","Dipterus serratus","species","259294","","Dipterus serratus","species","259294","Eifelian","","393.47","387.95","81769","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","180"
"1597570","occ","","","225804","Rhinodipterus sp.","genus","34896","","Rhinodipterus","genus","34896","Early Givetian","","387.95","385.9","81769","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Rhinodipterus","179"
"1597624","occ","","","225804","Dipterus spp.","genus","34888","","Dipterus","genus","34888","Early Givetian","","387.95","385.9","81769","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","179"
"1598050","occ","","","225803","Dipterus spp.","genus","34888","","Dipterus","genus","34888","Early Givetian","","387.95","385.9","81769","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","179"
"1598053","occ","","","225803","Conchodus sp.","genus","34884","","Conchodus","genus","34884","Early Givetian","","387.95","385.9","81769","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Conchodus","179"
"1598215","occ","","","225886","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Early Givetian","","387.95","385.9","81769","Chordata","Osteichthyes","Dipnoi","","","179"
"1598220","occ","","","225887","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Middle Givetian","","385.9","383.4","81769","Chordata","Osteichthyes","Dipnoi","","","179"
"1598239","occ","","","225888","Dipteridae indet.","family","118054","","Dipteridae","family","118054","Late Givetian","","383.4","382.31","81769","Chordata","Osteichthyes","Dipteriformes","Dipteridae","","179"
"1599548","occ","","","226045","Holodipterus kiprijanowi","species","34892","species not entered","Holodipterus","genus","34892","Middle Famennian","","368.5","365.2","61835","Chordata","Osteichthyes","Holodipterida","Holodontidae","Holodipterus","177"
"1599549","occ","","","226045","Conchodus sp.","genus","34884","","Conchodus","genus","34884","Middle Famennian","","368.5","365.2","61835","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Conchodus","177"
"1599550","occ","","","226045","Jarvikia lebedevi","species","372957","species not entered","Jarvikia","genus","372957","Middle Famennian","","368.5","365.2","61835","Chordata","Osteichthyes","Dipteriformes","Rhynchodipteridae","Jarvikia","177"
"1599581","occ","","","226048","Rhinodipterus ? sp.","genus","34896","","Rhinodipterus","genus","34896","Early Frasnian","","382.31","379","18319","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Rhinodipterus","178"
"1599589","occ","","","226048","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Early Frasnian","","382.31","379","18319","Chordata","Osteichthyes","Dipnoi","","","178"
"1599590","occ","","","226048","Dipterus ? sp.","genus","34888","","Dipterus","genus","34888","Early Frasnian","","382.31","379","18319","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","178"
"1599895","occ","","","197071","Dipterus cf. valenciennesi","species","259292","","Dipterus valenciennesi","species","259292","Late Givetian","Early Frasnian","383.4","379","81925","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","19"
"1599896","occ","","","197071","Dipterus ? sp.","genus","34888","","Dipterus","genus","34888","Late Givetian","Early Frasnian","383.4","379","81925","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","19"
"1599897","occ","","","197071","Rhinodipterus n. sp. ulrichi","species","377298","","Rhinodipterus ulrichi","species","377298","Late Givetian","Early Frasnian","383.4","379","81925","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Rhinodipterus","19"
"1599898","occ","","","197071","Ganorhynchus ? sp.","genus","34889","","Ganorhynchus","genus","34889","Late Givetian","Early Frasnian","383.4","379","81925","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Ganorhynchus","19"
"1599902","occ","","","226077","Dipterus ? sp.","genus","34888","","Dipterus","genus","34888","Late Givetian","Early Frasnian","383.4","379","81925","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","19"
"1599907","occ","","","226078","Dipterus ? sp.","genus","34888","","Dipterus","genus","34888","Late Givetian","Early Frasnian","383.4","379","81925","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","19"
"1599908","occ","","","226078","Ganorhynchus ? sp.","genus","34889","","Ganorhynchus","genus","34889","Late Givetian","Early Frasnian","383.4","379","81925","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Ganorhynchus","19"
"1600054","occ","","","68049","Andreyevichthys sp.","genus","377347","","Andreyevichthys","genus","377347","Famennian","","372.15","358.86","81928","Chordata","Osteichthyes","Dipnoi","Rhinodipteridae","Andreyevichthys","177"
"1601174","occ","","","226394","Conchodus elkneri","species","386803","","Conchodus elkneri","species","386803","Middle Frasnian","","379","375.2","61835","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Conchodus","178"
"1601175","occ","","","226394","Dipterus murchisoni","species","34888","species not entered","Dipterus","genus","34888","Middle Frasnian","","379","375.2","61835","Chordata","Osteichthyes","Dipteriformes","Dipteridae","Dipterus","178"
"1602250","occ","","","226547","Metaceratodus ellioti","species","321111","","Metaceratodus ellioti","species","321111","Cenomanian","Early Turonian","100.5","89.8","82172","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Metaceratodus","39"
"1604257","occ","","","167302","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Late Campanian","Early Maastrichtian","83.6","66","82313","Chordata","Osteichthyes","Dipnoi","","","39"
"1605087","occ","","","227021","Epiceratodus sp.","genus","194495","","Epiceratodus","genus","194495","Miocene","","23.04","5.333","82444","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Epiceratodus","35"
"1605935","occ","","","116299","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Albian","","113.2","100.5","82497","Chordata","Osteichthyes","Dipnoi","","","118"
"1605943","occ","","","116298","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Albian","","113.2","100.5","82497","Chordata","Osteichthyes","Dipnoi","","","118"
"1606781","occ","","","227231","Ceratodus africanus","species","108906","recombined as","Neoceratodus africanus","species","108906","Early Cenomanian","","100.5","93.9","82692","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Neoceratodus","117"
"1606812","occ","","","59578","Ceratodus protopteroides","species","400392","","Ceratodus protopteroides","species","400392","Late Albian","Early Cenomanian","106.3","93.9","82692","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","14"
"1606813","occ","","","206853","Ceratodus humei","species","57230","","Ceratodus humei","species","57230","Early Albian","Late Cenomanian","113.2","93.9","82692","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","14"
"1606817","occ","","","25222","Ceratodus africanus","species","108906","recombined as","Neoceratodus africanus","species","108906","Early Berriasian","Early Cenomanian","143.1","93.9","82692","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Neoceratodus","14"
"1606825","occ","","","187588","Ceratodus africanus","species","108906","recombined as","Neoceratodus africanus","species","108906","Albian","","113.2","100.5","82692","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Neoceratodus","118"
"1607806","occ","","","24883","Ceratodus n. sp. zigongensis","species","54495","species not entered","Ceratodus","genus","54495","Bajocian","Oxfordian","170.9","154.8","82845","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","15"
"1616511","occ","","","14385","Ceratodus molossus","species","366089","","Ceratodus molossus","species","366089","Middle Cenomanian","Late Cenomanian","100.5","93.9","83588","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","117"
"1616512","occ","","","228798","Ceratodus n. sp. nirumbee","species","366090","","Ceratodus nirumbee","species","366090","Albian","","113.2","100.5","83588","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","118"
"1616513","occ","","","23502","Ceratodus frazieri","species","57680","","Ceratodus frazieri","species","57680","Middle Albian","Early Cenomanian","110.1","93.9","83588","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","14"
"1616669","occ","","","228823","Ptychoceratodus ? sp.","genus","65066","","Ptychoceratodus","genus","65066","Albian","","113.2","100.5","83605","Chordata","Osteichthyes","Dipnoi","Ptychoceratodontidae","Ptychoceratodus","118"
"1616696","occ","","","228823","Ceratodontidae indet.","family","57670","","Ceratodontidae","family","57670","Albian","","113.2","100.5","83605","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","","118"
"1617433","occ","","","228906","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Early Cenomanian","","100.5","93.9","83707","Chordata","Osteichthyes","Dipnoi","","","117"
"1617763","occ","","","118946","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Early Albian","","113.2","110.1","83736","Chordata","Osteichthyes","Dipnoi","","","118"
"1617778","occ","","","38540","Ceratodus n. sp. nargun","species","391438","","Ceratodus nargun","species","391438","Early Albian","","113.2","110.1","19908","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","118"
"1617820","occ","","","38541","Neoceratodus nargun","species","321105","","Neoceratodus nargun","species","321105","Early Aptian","","121.4","119.57","89034","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Neoceratodus","119"
"1618217","occ","","","51961","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Late Barremian","","125.77","121.4","83736","Chordata","Osteichthyes","Dipnoi","","","120"
"1618219","occ","","","38538","Neoceratodus nargun","species","321105","","Neoceratodus nargun","species","321105","Early Aptian","","121.4","119.57","89034","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Neoceratodus","119"
"1618220","occ","","","38538","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Early Aptian","","121.4","119.57","83736","Chordata","Osteichthyes","Dipnoi","","","119"
"1618228","occ","","","97758","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Early Aptian","","121.4","119.57","83736","Chordata","Osteichthyes","Dipnoi","","","119"
"1620109","occ","","","14385","Ceratodus gustasoni","species","57681","","Ceratodus gustasoni","species","57681","Middle Cenomanian","Late Cenomanian","100.5","93.9","83841","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","117"
"1620750","occ","40484","","14376","Ceratodus n. sp. kranzi","species","345872","","Ceratodus kranzi","species","345872","Late Aptian","","119.57","113.2","60062","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","119"
"1620768","occ","","","14376","Ceratodus sp.","genus","54495","","Ceratodus","genus","54495","Late Aptian","","119.57","113.2","66681","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","119"
"1622643","occ","","","229530","Ceratodus n. sp. casieri","species","321114","","Ceratodus casieri","species","321114","Thanetian","","59.24","56","84105","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","110"
"1629390","occ","","","230770","Ceratodus robustus","species","57676","","Ceratodus robustus","species","57676","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1629391","occ","","","230770","Ceratodus sp. 1 informal","species","54495","species not entered","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1629392","occ","","","230770","Ceratodus sp. 2 informal","species","54495","species not entered","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1629400","occ","","","230772","Ceratodus robustus","species","57676","","Ceratodus robustus","species","57676","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1629401","occ","","","230772","Ceratodus fossanovum","species","54495","species not entered","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1629402","occ","","","230772","Ceratodus sp. 2 informal","species","54495","species not entered","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1629405","occ","","","230773","Ceratodus sp.","genus","54495","","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1629679","occ","","","157421","Ferganoceratodus annekempae","species","197863","species not entered","Ferganoceratodus","genus","197863","Tithonian","Berriasian","149.2","137.05","85349","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Ferganoceratodus","2"
"1630766","occ","","","49598","Ceratodus frazieri ?","species","57680","","Ceratodus frazieri","species","57680","Tithonian","","149.2","143.1","85444","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","124"
"1633403","occ","","","231533","Ceratodus sp.","genus","54495","","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","15179","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1633446","occ","","","231545","Ceratodus sp.","genus","54495","","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1633456","occ","","","231548","Ceratodus sp.","genus","54495","","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1633621","occ","","","231563","Ceratodus sp. 2 informal","species","54495","species not entered","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1633622","occ","","","231563","Ceratodus sp.","genus","54495","","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","85332","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1633708","occ","","","231618","Ceratodus sp.","genus","54495","","Ceratodus","genus","54495","Kimmeridgian","Tithonian","154.8","143.1","15179","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","41"
"1634125","occ","41360","","45087","Atlantoceratodus patagonicus","species","479469","","Atlantoceratodus patagonicus","species","479469","Late Campanian","Early Maastrichtian","83.6","66","86689","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Atlantoceratodus","39"
"1634126","occ","","","45087","Ptychoceratodus n. sp. cionei","species","419257","","Ptychoceratodus cionei","species","419257","Late Campanian","Early Maastrichtian","83.6","66","72409","Chordata","Osteichthyes","Dipnoi","Ptychoceratodontidae","Ptychoceratodus","39"
"1634127","occ","","","75050","n. gen. Chaoceratodus n. sp. portezuelensis","species","419245","","Chaoceratodus portezuelensis","species","419245","Late Turonian","Early Coniacian","93.9","85.7","72409","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Chaoceratodus","39"
"1634128","occ","","","55364","Ceratodus n. sp. argentinus","species","419255","","Ceratodus argentinus","species","419255","Early Cenomanian","","100.5","93.9","72409","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","117"
"1634129","occ","41358","","84309","Metaceratodus n. sp. kaopen","species","478410","","Metaceratodus kaopen","species","419256","Santonian","","85.7","83.6","86688","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Metaceratodus","114"
"1634130","occ","41357","","45087","Metaceratodus n. sp. wichmanni","species","478409","","Metaceratodus wichmanni","species","419258","Late Campanian","Early Maastrichtian","83.6","66","86688","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Metaceratodus","39"
"1638700","occ","","","232217","n. gen. Rinconodus n. sp. salvadori","species","478412","","Rinconodus salvadori","species","478412","Santonian","","85.7","83.6","86242","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Rinconodus","114"
"1639118","occ","","","232324","cf. Ceratodus sp.","genus","54495","","Ceratodus","genus","54495","Hettangian","Sinemurian","201.4","192.9","25375","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","43"
"1639241","occ","","","56365","Asiatoceratodus tiguidiensis","species","504253","","Asiatoceratodus tiguidiensis","species","504253","Cenomanian","","100.5","93.9","86391","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Asiatoceratodus","117"
"1639242","occ","","","56365","Protopterus humei","species","91689","recombined as","Ceratodus humei","species","57230","Cenomanian","","100.5","93.9","86391","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Ceratodus","117"
"1639702","occ","","","123408","Ceratodontidae indet.","family","57670","","Ceratodontidae","family","57670","Middle Jurassic","Late Jurassic","174.7","143.1","81629","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","","15"
"1639918","occ","","","232505","Atlantoceratodus n. sp. patagonicus","species","479469","","Atlantoceratodus patagonicus","species","479469","Late Campanian","Early Maastrichtian","83.6","66","86689","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Atlantoceratodus","39"
"1640149","occ","","","232528","Dipteridae indet.","family","118054","","Dipteridae","family","118054","Famennian","","372.15","358.86","86707","Chordata","Osteichthyes","Dipteriformes","Dipteridae","","177"
"1640537","occ","","","93030","Gnathorhiza cf. otschevi","species","321077","","Gnathorhiza otschevi","species","321077","Late Severodvinian","Vyatkian","264.28","256.8","84605","Chordata","Osteichthyes","Dipnoi","Gnathorhizidae","Gnathorhiza","17"
"1640841","occ","","","232614","Ctenodus tardus","species","321056","nomen dubium","Ctenodus","genus","209443","Asselian","","298.9","293.52","86761","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Ctenodus","151"
"1643369","occ","","","232993","Ctenodus tardus","species","321056","nomen dubium","Ctenodus","genus","209443","Asselian","","298.9","293.52","87150","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Ctenodus","151"
"1644034","occ","","","233061","Melanognathus sp.","genus","34893","","Melanognathus","genus","34893","Emsian","","410.62","393.47","87178","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Melanognathus","181"
"1646561","occ","","","105043","Gnathorhiza triassica","species","321078","","Gnathorhiza triassica","species","321078","Olenekian","","249.9","246.7","87553","Chordata","Osteichthyes","Dipnoi","Gnathorhizidae","Gnathorhiza","652"
"1646562","occ","","","105043","Gnathorhiza lozovskii","species","321076","","Gnathorhiza lozovskii","species","321076","Olenekian","","249.9","246.7","87553","Chordata","Osteichthyes","Dipnoi","Gnathorhizidae","Gnathorhiza","652"
"1657935","occ","","","235261","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Tithonian","Berriasian","149.2","137.05","88654","Chordata","Osteichthyes","Dipnoi","","","2"
"1659635","occ","","","235534","cf. Ptychoceratodus sp.","genus","65066","","Ptychoceratodus","genus","65066","Norian","","227.3","205.7","88895","Chordata","Osteichthyes","Dipnoi","Ptychoceratodontidae","Ptychoceratodus","136"
"1660446","occ","","","224545","Mioceratodus gregoryi","species","321115","","Mioceratodus gregoryi","species","321115","Late Oligocene","","27.3","23.04","89034","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Mioceratodus","104"
"1660447","occ","","","51412","Mioceratodus anemosyrus","species","321121","","Mioceratodus anemosyrus","species","321121","Late Oligocene","","27.3","23.04","89034","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Mioceratodus","104"
"1660448","occ","","","13313","Mioceratodus anemosyrus","species","321121","","Mioceratodus anemosyrus","species","321121","Late Oligocene","Early Miocene","27.3","15.98","89034","Chordata","Osteichthyes","Dipnoi","Neoceratodontidae","Mioceratodus","1"
"1662262","occ","","","235900","Dipnoi indet.","order","150281","","Dipnoi","order","57668","Callovian","","165.3","161.5","89242","Chordata","Osteichthyes","Dipnoi","","","127"
"1665355","occ","","","220715","Ferganoceratodus n. sp. edwardsi","species","499648","","Ferganoceratodus edwardsi","species","499648","Carnian","","237","227.3","89562","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Ferganoceratodus","137"
"1671495","occ","","","49095","Ceratodus n. sp. iheringi","species","321108","recombined as","Atlantoceratodus iheringi","species","321108","Cenomanian","","100.5","93.9","86725","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Atlantoceratodus","117"
"1671498","occ","","","237047","Atlantoceratodus iheringi","species","421997","","Atlantoceratodus iheringi","species","321108","Campanian","","83.6","72.2","86725","Chordata","Osteichthyes","Dipnoi","Ceratodontidae","Atlantoceratodus","113"
"1674407","occ","","","97764","Ferganoceratodus sp.","genus","197863","","Ferganoceratodus","genus","197863","Tithonian","Berriasian","149.2","137.05","90009","Chordata","Osteichthyes","Dipnoi","NO_FAMILY_SPECIFIED","Ferganoceratodus","2"
"1678093","occ","","","225576","Asthenorhynchus meemannae","species","377515","","Asthenorhynchus meemannae","species","377515","Early Frasnian","","382.31","379","90177","Chordata","Osteichthyes","Holodipterida","Holodontidae","Asthenorhynchus","178"
"1679757","occ","","","225605","Dipnoi indet.","order","57668","","Dipnoi","order","57668","Givetian","","387.95","382.31","81693","Chordata","Osteichthyes","Dipnoi","","","179"
"1679774","occ","","","144090","Beltanodus ambilobensis","species","321068","","Beltanodus ambilobensis","species","321068","Induan","Smithian","251.902","248.1","90276","Chordata","Osteichthyes","Dipnoi","Gnathorhizidae","Beltanodus","46"
"1679815","occ","","","233600","Griphognathus whitei","species","377507","","Griphognathus whitei","species","377507","Frasnian","","382.31","372.15","67061","Chordata","Osteichthyes","Holodipterida","Holodontidae","Griphognathus","178"
"1679816","occ","","","225576","Griphognathus whitei","species","377507","","Griphognathus whitei","species","377507","Early Frasnian","","382.31","379","67061","Chordata","Osteichthyes","Holodipterida","Holodontidae","Griphognathus","178"
"1679817","occ","","","225595","Griphognathus whitei","species","377507","","Griphognathus whitei","species","377507","Frasnian","","382.31","372.15","67061","Chordata","Osteichthyes","Holodipterida","Holodontidae","Griphognathus","178"
"1679818","occ","","","225574","Griphognathus whitei","species","377507","","Griphognathus whitei","species","377507","Early Frasnian","","382.31","379","67061","Chordata","Osteichthyes","Holodipterida","Holodontidae","Griphognathus","178"
