"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"1519308","occ","","","211846","Joannites tridentinus","species","396975","","Joannites tridentinus","species","396974","Ladinian","","242","237","73139","138"
"1519309","occ","","","212012","Joannites tridentinus","species","396975","","Joannites tridentinus","species","396974","Ladinian","","242","237","73139","138"
"1519310","occ","","","212011","Joannites tridentinus","species","396975","","Joannites tridentinus","species","396974","Ladinian","","242","237","73139","138"
"1519321","occ","","","203357","Joannites deschmanni","species","423660","","Joannites deschmanni","species","423660","Middle Triassic","","247.2","237","73139","45"
"1519338","occ","","","171160","Joannites cymbiformis","species","254378","","Joannites cymbiformis","species","254372","Julian","","237","233.4","73139","137"
"1519349","occ","","","136996","Procladiscites n. sp. brancoi","species","184809","","Procladiscites brancoi","species","184809","Illyrian","","243.8","242","73139","139"
"1519350","occ","","","211815","Procladiscites n. sp. griesbachi","species","238111","","Procladiscites griesbachi","species","238111","Ladinian","","242","237","73139","138"
"1519351","occ","","","160170","Cladiscites striatulus","species","423662","","Cladiscites striatulus","species","269423","Julian","","237","233.4","73139","137"
"1519361","occ","","","211901","Lobites bouei","species","423667","","Lobites bouei","species","423667","Ladinian","","242","237","73139","138"
"1519362","occ","","","211759","Lobites bouei","species","423667","","Lobites bouei","species","423667","Ladinian","","242","237","73139","138"
"1519363","occ","","","212009","Lobites aberrans","species","423669","","Lobites aberrans","species","423669","Ladinian","","242","237","73139","138"
"1519364","occ","","","205129","Lobites aberrans","species","423669","","Lobites aberrans","species","423669","Ladinian","","242","237","73139","138"
"1519365","occ","","","212013","Lobites sp.","genus","14219","","Lobites","genus","14219","Ladinian","","242","237","73139","138"
"1519397","occ","","","136188","Longobardites n. sp. breguzzanus","species","356710","","Longobardites breguzzanus","species","356710","Anisian","","247.2","242","73139","139"
"1519398","occ","","","160170","Sageceras walteri","species","197610","","Sageceras walteri","species","197610","Julian","","237","233.4","73139","137"
"1519399","occ","","","159522","Sageceras walteri","species","197610","","Sageceras walteri","species","197610","Julian","","237","233.4","73139","137"
"1519400","occ","","","136996","Sageceras walteri","species","197610","","Sageceras walteri","species","197610","Illyrian","","243.8","242","73139","139"
"1519402","occ","","","136996","Megaphyllites n. sp. sandalinus","species","423680","","Megaphyllites sandalinus","species","423678","Illyrian","","243.8","242","73139","139"
"1519409","occ","","","212334","Megaphyllites sandalinus","species","423680","","Megaphyllites sandalinus","species","423678","Anisian","","247.2","242","73139","139"
"1519414","occ","","","211850","Megaphyllites obolus","species","388454","","Megaphyllites obolus","species","388454","Ladinian","","242","237","73139","138"
"1519415","occ","","","211844","Megaphyllites obolus","species","388454","","Megaphyllites obolus","species","388454","Ladinian","","242","237","73139","138"
"1519417","occ","","","212336","Megaphyllites obolus","species","388454","","Megaphyllites obolus","species","388454","Ladinian","","242","237","73139","138"
"1519419","occ","","","211815","Megaphyllites obolus","species","388454","","Megaphyllites obolus","species","388454","Ladinian","","242","237","73139","138"
"1519420","occ","","","159522","Megaphyllites obolus","species","388454","","Megaphyllites obolus","species","388454","Julian","","237","233.4","73139","137"
"1519429","occ","","","203357","Megaphyllites oenipontanus","species","423402","","Megaphyllites oenipontanus","species","423402","Middle Triassic","","247.2","237","73139","45"
"1519457","occ","","","136996","Pinacoceras n. sp. damesi","species","356651","recombined as","Praepinacoceras damesi","species","356651","Illyrian","","243.8","242","73139","139"
"1519458","occ","","","211815","Pinacoceras aff. damesi","species","356651","recombined as","Praepinacoceras damesi","species","356651","Ladinian","","242","237","73139","138"
"1519459","occ","","","211850","Pinacoceras sp.","genus","14326","","Pinacoceras","genus","14326","Ladinian","","242","237","73139","138"
"1519460","occ","","","212318","Pinacoceras n. sp. daonicum","species","423684","","Pinacoceras daonicum","species","423683","Ladinian","","242","237","73139","138"
"1519461","occ","","","171160","Pinacoceras n. sp. philopater","species","423686","","Pinacoceras philopater","species","423685","Julian","","237","233.4","73139","137"
"1519469","occ","","","212025","Lecanites glaucus","species","264465","","Lecanites glaucus","species","264464","Carnian","","237","227","73139","137"
"1519470","occ","","","212009","Lecanites glaucus","species","264465","","Lecanites glaucus","species","264464","Ladinian","","242","237","73139","138"
"1519476","occ","","","205129","Lecanites glaucus","species","264465","","Lecanites glaucus","species","264464","Ladinian","","242","237","73139","138"
"1519477","occ","","","159575","Lecanites glaucus","species","264465","","Lecanites glaucus","species","264464","Julian","","237","233.4","73139","137"
"1519478","occ","","","211846","Lecanites glaucus","species","264465","","Lecanites glaucus","species","264464","Ladinian","","242","237","73139","138"
"1519479","occ","","","211752","Norites cf. gondola","species","264222","","Norites gondola","species","264221","Anisian","","247.2","242","73139","139"
"1519480","occ","","","136996","Norites n. sp. gondola","species","264222","","Norites gondola","species","264221","Illyrian","","243.8","242","73139","139"
"1519481","occ","","","211768","Norites gondola","species","264222","","Norites gondola","species","264221","Illyrian","","243.8","242","73139","139"
"1519482","occ","","","212111","Norites sp.","genus","14268","","Norites","genus","14268","Illyrian","Fassanian","243.8","239.7","73139","45"
"1519503","occ","","","212343","Trachyceras n. sp. mundevillae","species","264256","subjective synonym of","Frankites regoledanus","species","264254","Ladinian","","242","237","73139","138"
"1519515","occ","","","211846","Nannites bittneri","species","423692","","Nannites bittneri","species","423692","Ladinian","","242","237","73139","138"
"1519516","occ","","","212013","Nannites bittneri","species","423692","","Nannites bittneri","species","423692","Ladinian","","242","237","73139","138"
"1519517","occ","","","212009","Nannites bittneri","species","423692","","Nannites bittneri","species","423692","Ladinian","","242","237","73139","138"
"1519518","occ","","","211901","Nannites bittneri","species","423692","","Nannites bittneri","species","423692","Ladinian","","242","237","73139","138"
"1519519","occ","","","144634","Nannites n. sp. fugax","species","423693","","Nannites fugax","species","423693","Julian","","237","233.4","73139","137"
"1519532","occ","","","212347","Meekoceras caprilense","species","423695","","Meekoceras caprilense","species","423694","Olenekian","","251.2","247.2","73139","652"
"1519533","occ","","","212348","Meekoceras caprilense","species","423695","","Meekoceras caprilense","species","423694","Olenekian","","251.2","247.2","73139","652"
"1519534","occ","","","212349","Meekoceras n. sp. caprilense","species","423695","","Meekoceras caprilense","species","423694","Olenekian","","251.2","247.2","73139","652"
"1519535","occ","","","211760","Meekoceras cadoricum","species","423697","","Meekoceras cadoricum","species","423696","Anisian","","247.2","242","73139","139"
"1519537","occ","","","136960","Meekoceras cadoricum","species","423697","","Meekoceras cadoricum","species","423696","Anisian","","247.2","242","73139","139"
"1519538","occ","","","211799","Meekoceras n. sp. reuttense","species","423698","recombined as","Beyrichites reuttensis","species","381271","Anisian","","247.2","242","73139","139"
"1519539","occ","","","136189","Meekoceras reuttense","species","423698","recombined as","Beyrichites reuttensis","species","381271","Anisian","","247.2","242","73139","139"
"1519540","occ","","","136189","Meekoceras beneckei","species","264223","recombined as","Beyrichites beneckei","species","264223","Anisian","","247.2","242","73139","139"
"1519541","occ","","","136961","Meekoceras beneckei","species","264223","recombined as","Beyrichites beneckei","species","264223","Anisian","","247.2","242","73139","139"
"1519542","occ","","","211768","Meekoceras beneckei","species","264223","recombined as","Beyrichites beneckei","species","264223","Illyrian","","243.8","242","73139","139"
"1519543","occ","","","136188","Meekoceras beneckei","species","264223","recombined as","Beyrichites beneckei","species","264223","Anisian","","247.2","242","73139","139"
"1519544","occ","","","211762","Meekoceras ragazzonii","species","423701","recombined as","Schreyerites ragazzonii","species","423700","Anisian","","247.2","242","73139","139"
"1519545","occ","","","136189","Meekoceras ragazzonii","species","423701","recombined as","Schreyerites ragazzonii","species","423700","Anisian","","247.2","242","73139","139"
"1519546","occ","","","136961","Meekoceras ragazzonii","species","423701","recombined as","Schreyerites ragazzonii","species","423700","Anisian","","247.2","242","73139","139"
"1519547","occ","","","211765","Meekoceras ragazzonii","species","423701","recombined as","Schreyerites ragazzonii","species","423700","Illyrian","","243.8","242","73139","139"
"1519548","occ","","","205129","Meekoceras n. sp. corvarense","species","423703","","Meekoceras corvarense","species","423702","Ladinian","","242","237","73139","138"
"1519549","occ","","","212343","Meekoceras corvarense","species","423703","","Meekoceras corvarense","species","423702","Ladinian","","242","237","73139","138"
"1519550","occ","","","136996","Meekoceras n. sp. maturum","species","356655","recombined as","Beyrichites maturus","species","356655","Illyrian","","243.8","242","73139","139"
"1519551","occ","","","211815","Meekoceras n. sp. emmrichi","species","357913","recombined as","Parasturia emmrichi","species","357913","Ladinian","","242","237","73139","138"
"1519553","occ","","","212350","Hungarites mojsisovicsi","species","356705","","Hungarites mojsisovicsi","species","356704","Illyrian","Fassanian","243.8","239.7","73139","45"
"1519554","occ","","","211819","Hungarites mojsisovicsi","species","356705","","Hungarites mojsisovicsi","species","356704","Illyrian","Fassanian","243.8","239.7","73139","45"
"1519555","occ","","","212350","Hungarites n. sp. sagorensis","species","423721","","Hungarites sagorensis","species","423721","Illyrian","Fassanian","243.8","239.7","73139","45"
"1519556","occ","","","211850","Hungarites n. sp. elsae","species","423722","","Hungarites elsae","species","423722","Ladinian","","242","237","73139","138"
"1519557","occ","","","211800","Hungarites n. sp. costosus","species","381325","","Hungarites costosus","species","381325","Illyrian","","243.8","242","73139","139"
"1519558","occ","","","159553","Carnites floridus","species","254377","","Carnites floridus","species","254375","Julian","","237","233.4","73139","137"
"1520525","occ","","","212505","Dinarites glacialis","species","181444","recombined as","Timoceras glacialis","species","181444","Spathian","","248.9","247.2","73414","652"
"1520526","occ","","","212505","Ceratites sigmatoideus","species","427997","nomen dubium","Olenikites","genus","14270","Spathian","","248.9","247.2","73414","652"
"1520527","occ","","","212505","Ceratites multiplicatus","species","215081","subjective synonym of","Timoceras glacialis","species","181444","Spathian","","248.9","247.2","73414","652"
"1520528","occ","","","212505","Ceratites sp.","genus","14068","","Ceratites","genus","14068","Spathian","","248.9","247.2","73414","652"
"1520530","occ","","","212505","Meekoceras sp.","genus","14226","","Meekoceras","genus","14226","Spathian","","248.9","247.2","73414","652"
"1520531","occ","","","212506","Ceratites hyperboreus","species","215084","subjective synonym of","Timoceras glacialis","species","181444","Spathian","","248.9","247.2","73414","652"
"1520532","occ","","","212506","Ceratites discretus","species","215080","subjective synonym of","Timoceras glacialis","species","181444","Spathian","","248.9","247.2","73414","652"
"1520533","occ","","","212506","Ceratites inostranzeffi","species","424717","subjective synonym of","Czekanowskites decipiens","species","181641","Spathian","","248.9","247.2","73414","652"
"1520534","occ","","","212506","Ceratites sp.","genus","14068","","Ceratites","genus","14068","Spathian","","248.9","247.2","73414","652"
"1520535","occ","","","212506","Sibirites aff. pretiosus","species","181410","","Sibirites pretiosus","species","181410","Spathian","","248.9","247.2","73414","652"
"1520536","occ","","","212506","Dinarites volutus","species","215074","subjective synonym of","Olenikites spiniplicatus","species","181425","Spathian","","248.9","247.2","73414","652"
"1520537","occ","","","212506","Dinarites intermedius","species","215077","subjective synonym of","Olenikites spiniplicatus","species","181425","Spathian","","248.9","247.2","73414","652"
"1520539","occ","","","212505","Xenodiscus eumphalus","species","14458","species not entered","Xenodiscus","genus","14458","Spathian","","248.9","247.2","73414","652"
"1520540","occ","","","212505","Meekoceras rotundatum","species","181422","recombined as","Arctomeekoceras rotundatum","species","181422","Spathian","","248.9","247.2","73414","652"
"1520541","occ","","","212505","Dinarites sp.","genus","14097","","Dinarites","genus","14097","Spathian","","248.9","247.2","73414","652"
"1520542","occ","","","212505","Dinarites altus","species","181584","recombined as","Subolenekites altus","species","181584","Spathian","","248.9","247.2","73414","652"
"1520543","occ","","","212505","Dinarites levis","species","215078","subjective synonym of","Timoceras glacialis","species","181444","Spathian","","248.9","247.2","73414","652"
"1520544","occ","","","212505","Ceratites fissiplicatus","species","215079","subjective synonym of","Timoceras glacialis","species","181444","Spathian","","248.9","247.2","73414","652"
"1520545","occ","","","212507","Dinarites densiplicatus","species","215075","subjective synonym of","Olenikites spiniplicatus","species","181425","Spathian","","248.9","247.2","73414","652"
"1520547","occ","","","212508","Prosphingites czekanowskii","species","181429","","Prosphingites czekanowskii","species","181429","Spathian","","248.9","247.2","73414","652"
"1520548","occ","","","212507","Ceratites decipiens","species","181641","recombined as","Czekanowskites decipiens","species","181641","Spathian","","248.9","247.2","73414","652"
"1520549","occ","","","212507","Sibirites pretiosus","species","181410","","Sibirites pretiosus","species","181410","Spathian","","248.9","247.2","73414","652"
"1520550","occ","","","212509","Hungarites triformis","species","181599","recombined as","Arctohungarites triformis","species","181599","Spathian","","248.9","247.2","73414","652"
"1520551","occ","","","212505","Ceratites schrenki","species","215071","recombined as","Olenekoceras schrenki","species","215071","Spathian","","248.9","247.2","73414","652"
"1520552","occ","","","212505","Ceratites levis","species","14068","species not entered","Ceratites","genus","14068","Spathian","","248.9","247.2","73414","652"
"1520553","occ","","","212507","Ceratites subrobustus","species","181435","recombined as","Keyserlingites subrobustus","species","181435","Spathian","","248.9","247.2","73414","652"
"1520617","occ","","","212505","Meekoceras affine","species","189877","recombined as","Beyrichites affinis","species","189877","Spathian","","248.9","247.2","73414","652"
"1520619","occ","","","212509","Meekoceras keyserlingi","species","181420","recombined as","Boreomeekoceras keyserlingi","species","181420","Spathian","","248.9","247.2","73414","652"
"1520620","occ","","","212540","Ceratites middendorffi","species","471331","","Ceratites middendorffi","species","471331","Spathian","","248.9","247.2","73414","652"
"1520622","occ","","","212542","Meekoceras sibiricum","species","215061","recombined as","Pseudosvalbardiceras sibiricum","species","215061","Spathian","","248.9","247.2","73414","652"
"1520623","occ","","","212543","Sibirites eichwaldi","species","181433","","Sibirites eichwaldi","species","181432","Spathian","","248.9","247.2","73414","652"
"1520624","occ","","","212544","Ceratites iaqueatus","species","14068","species not entered","Ceratites","genus","14068","Anisian","","247.2","242","73414","139"
"1520625","occ","","","212544","Popanoceras verneuili","species","250323","subjective synonym of","Parapopanoceras malmgreni","species","250321","Anisian","","247.2","242","73414","139"
"1520626","occ","","","212544","Ptychites euglyphus","species","191106","recombined as","Arctoptychites euglyphus","species","191106","Anisian","","247.2","242","73414","139"
"1520627","occ","","","212544","Ptychites latitrons","species","14377","species not entered","Ptychites","genus","14377","Anisian","","247.2","242","73414","139"
"1520628","occ","","","212545","Ceratites aff. artica","species","14068","species not entered","Ceratites","genus","14068","Anisian","","247.2","242","73414","139"
"1520629","occ","","","212545","Ceratites falcatus","species","428596","recombined as","Gymnotoceras falcatum","species","428596","Anisian","","247.2","242","73414","139"
"1520630","occ","","","212546","Ceratites geminatus","species","267444","subjective synonym of","Frechites laqueatus","species","250890","Anisian","","247.2","242","73414","139"
"1520631","occ","","","212546","Ceratites articus","species","14068","species not entered","Ceratites","genus","14068","Anisian","","247.2","242","73414","139"
"1520635","occ","","","212548","Ptychites euglyphus","species","191106","recombined as","Arctoptychites euglyphus","species","191106","Anisian","","247.2","242","73414","139"
"1520637","occ","","","212548","Ceratites sp.","genus","14068","","Ceratites","genus","14068","Anisian","","247.2","242","73414","139"
"1520638","occ","","","212549","Ceratites lindstroemi","species","428171","subjective synonym of","Arctoceras blomstrandi","species","142183","Olenekian","","251.2","247.2","73414","652"
"1520639","occ","","","212549","Ceratites costatus","species","190564","subjective synonym of","Arctoceras blomstrandi","species","142183","Olenekian","","251.2","247.2","73414","652"
"1520640","occ","","","212549","Ceratites sp.","genus","14068","","Ceratites","genus","14068","Olenekian","","251.2","247.2","73414","652"
"1520641","occ","","","212549","Ceratites vega","species","471332","","Ceratites vega","species","471332","Olenekian","","251.2","247.2","73414","652"
"1520642","occ","","","212550","Ceratites whitei","species","190562","subjective synonym of","Arctoceras blomstrandi","species","142183","Olenekian","","251.2","247.2","73414","652"
"1520644","occ","","","212551","Ceratites blomstrandi","species","142183","recombined as","Arctoceras blomstrandi","species","142183","Olenekian","","251.2","247.2","73414","652"
"1520645","occ","","","212552","Ceratites polaris","species","190561","objective synonym of","Arctoceras blomstrandi","species","142183","Olenekian","","251.2","247.2","73414","652"
"1520646","occ","","","212553","Ceratites simplex","species","190560","subjective synonym of","Arctoceras blomstrandi","species","142183","Olenekian","","251.2","247.2","73414","652"
"1520647","occ","","","212554","Ceratites oebergi","species","203792","recombined as","Arctoceras oebergi","species","203792","Olenekian","","251.2","247.2","73414","652"
"1520648","occ","","","212555","Ptychites trochlaeoformis","species","14377","species not entered","Ptychites","genus","14377","Anisian","","247.2","242","73414","139"
"1520649","occ","","","212556","Popanoceras hyatti","species","356892","recombined as","Ptychopopanoceras hyatti","species","356892","Anisian","","247.2","242","73414","139"
"1520651","occ","","","212556","Ptychites sp.","genus","14377","","Ptychites","genus","14377","Anisian","","247.2","242","73414","139"
"1520653","occ","","","212557","Ceratites nathorsti","species","267445","subjective synonym of","Frechites laqueatus","species","250890","Anisian","","247.2","242","73414","139"
"1520654","occ","","","212557","Popanoceras torelli","species","250324","recombined as","Parapopanoceras torelli","species","250324","Anisian","","247.2","242","73414","139"
"1520655","occ","","","212558","Ceratites iaqueatus","species","14068","species not entered","Ceratites","genus","14068","Anisian","","247.2","242","73414","139"
"1520656","occ","","","212559","Ptychites nordenskjoldi","species","191110","subjective synonym of","Arctoptychites euglyphus","species","191106","Anisian","","247.2","242","73414","139"
"1520657","occ","","","212560","Ptychites lundgreni","species","191109","subjective synonym of","Arctoptychites euglyphus","species","191106","Anisian","","247.2","242","73414","139"
"1520658","occ","","","212561","Ptychites latitrons","species","14377","species not entered","Ptychites","genus","14377","Anisian","","247.2","242","73414","139"
"1520659","occ","","","212562","Ptychites euglyphus","species","191106","recombined as","Arctoptychites euglyphus","species","191106","Anisian","","247.2","242","73414","139"
"1520660","occ","","","212563","Popanoceras verneuili","species","250323","subjective synonym of","Parapopanoceras malmgreni","species","250321","Anisian","","247.2","242","73414","139"
"1520661","occ","","","212564","Ptychites trochlaeoformis","species","14377","species not entered","Ptychites","genus","14377","Anisian","","247.2","242","73414","139"
"1520662","occ","","","212565","Ceratites articus","species","14068","species not entered","Ceratites","genus","14068","Anisian","","247.2","242","73414","139"
"1520738","occ","","","211806","Gymnites sp.","genus","14149","","Gymnites","genus","14149","Anisian","","247.2","242","73139","139"
"1520739","occ","","","211799","Gymnites incultus","species","277809","","Gymnites incultus","species","277808","Anisian","","247.2","242","73139","139"
"1520740","occ","","","136996","Gymnites incultus","species","277809","","Gymnites incultus","species","277808","Illyrian","","243.8","242","73139","139"
"1520741","occ","","","136996","Gymnites n. sp. palmai","species","423724","","Gymnites palmai","species","423723","Illyrian","","243.8","242","73139","139"
"1520742","occ","","","136996","Gymnites n. sp. humboldti","species","175277","","Gymnites humboldti","species","175277","Illyrian","","243.8","242","73139","139"
"1520743","occ","","","136996","Gymnites n. sp. obliquus","species","423725","","Gymnites obliquus","species","423725","Illyrian","","243.8","242","73139","139"
"1520744","occ","","","211815","Gymnites n. sp. credneri","species","386760","recombined as","Epigymnites credneri","species","386760","Ladinian","","242","237","73139","138"
"1520745","occ","","","211815","Gymnites n. sp. moelleri","species","386761","recombined as","Epigymnites moelleri","species","386761","Ladinian","","242","237","73139","138"
"1520746","occ","","","211815","Gymnites n. sp. ecki","species","357930","recombined as","Epigymnites ecki","species","357930","Ladinian","","242","237","73139","138"
"1520747","occ","","","136996","Sturia n. sp. sansovinii","species","172620","","Sturia sansovinii","species","172619","Illyrian","","243.8","242","73139","139"
"1520748","occ","","","211815","Sturia n. sp. semiarata","species","175285","","Sturia semiarata","species","175285","Ladinian","","242","237","73139","138"
"1520749","occ","","","159522","Sturia semiarata","species","175285","","Sturia semiarata","species","175285","Julian","","237","233.4","73139","137"
"1520750","occ","","","211815","Sturia n. sp. forojulensis","species","423726","misspelling of, obsolete variant of","Sturia forojuliensis","species","386763","Ladinian","","242","237","73139","138"
"1520751","occ","","","136996","Ptychites eusomus","species","357905","","Ptychites eusomus","species","357904","Illyrian","","243.8","242","73139","139"
"1520752","occ","","","211799","Ptychites eusomus","species","357905","","Ptychites eusomus","species","357904","Anisian","","247.2","242","73139","139"
"1520753","occ","","","203454","Ptychites n. sp. stachei","species","252750","","Ptychites stachei","species","252750","Anisian","","247.2","242","73139","139"
"1520754","occ","","","136996","Ptychites n. sp. oppeli","species","237928","","Ptychites oppeli","species","237928","Illyrian","","243.8","242","73139","139"
"1520755","occ","","","136996","Ptychites n. sp. breunigi","species","423727","","Ptychites breunigi","species","423727","Illyrian","","243.8","242","73139","139"
"1520756","occ","","","211760","Ptychites n. sp. dontianus","species","356658","","Ptychites dontianus","species","356657","Anisian","","247.2","242","73139","139"
"1520757","occ","","","211898","Ptychites dontianus","species","356658","","Ptychites dontianus","species","356657","Anisian","","247.2","242","73139","139"
"1520758","occ","","","136996","Ptychites n. sp. seebachi","species","266505","recombined as","Discoptychites seebachi","species","266505","Illyrian","","243.8","242","73139","139"
"1520759","occ","","","211760","Ptychites domatus","species","356663","","Ptychites domatus","species","193713","Anisian","","247.2","242","73139","139"
"1520760","occ","","","136960","Ptychites domatus","species","356663","","Ptychites domatus","species","193713","Anisian","","247.2","242","73139","139"
"1520761","occ","","","40648","Ptychites domatus","species","356663","","Ptychites domatus","species","193713","Pelsonian","","244.7","243.8","73139","139"
"1520762","occ","","","136996","Ptychites n. sp. pauli","species","266503","recombined as","Discoptychites pauli","species","266503","Illyrian","","243.8","242","73139","139"
"1520763","occ","","","136996","Ptychites n. sp. suttneri","species","356660","subjective synonym of","Discoptychites dux","species","461998","Illyrian","","243.8","242","73139","139"
"1520764","occ","","","136996","Ptychites n. sp. reductus","species","423730","","Ptychites reductus","species","423730","Illyrian","","243.8","242","73139","139"
"1520766","occ","","","136996","Ptychites megalodiscus","species","356661","recombined as","Discoptychites megalodiscus","species","197644","Illyrian","","243.8","242","73139","139"
"1520768","occ","","","211799","Ptychites megalodiscus","species","356661","recombined as","Discoptychites megalodiscus","species","197644","Anisian","","247.2","242","73139","139"
"1520769","occ","","","136996","Ptychites n. sp. evolvens","species","423731","","Ptychites evolvens","species","423731","Illyrian","","243.8","242","73139","139"
"1520770","occ","","","136189","Ptychites evolvens","species","423731","","Ptychites evolvens","species","423731","Anisian","","247.2","242","73139","139"
"1520771","occ","","","136189","Ptychites gibbus","species","423736","","Ptychites gibbus","species","423734","Anisian","","247.2","242","73139","139"
"1520772","occ","","","136184","Ptychites gibbus","species","423736","","Ptychites gibbus","species","423734","Anisian","","247.2","242","73139","139"
"1520773","occ","","","212600","Ptychites n. sp. gibbus","species","423736","","Ptychites gibbus","species","423734","Anisian","","247.2","242","73139","139"
"1520774","occ","","","203399","Ptychites gibbus","species","423736","","Ptychites gibbus","species","423734","Anisian","","247.2","242","73139","139"
"1520775","occ","","","211762","Ptychites gibbus","species","423736","","Ptychites gibbus","species","423734","Anisian","","247.2","242","73139","139"
"1520776","occ","","","211770","Ptychites gibbus","species","423736","","Ptychites gibbus","species","423734","Anisian","","247.2","242","73139","139"
"1520777","occ","","","203454","Ptychites gibbus","species","423736","","Ptychites gibbus","species","423734","Anisian","","247.2","242","73139","139"
"1520778","occ","","","136996","Ptychites gibbus","species","423736","","Ptychites gibbus","species","423734","Illyrian","","243.8","242","73139","139"
"1520779","occ","","","136932","Ptychites aff. gibbus","species","423736","","Ptychites gibbus","species","423734","Pelsonian","","244.7","243.8","73139","139"
"1520780","occ","","","136996","Ptychites n. sp. stoliczkai","species","423737","","Ptychites stoliczkai","species","423737","Illyrian","","243.8","242","73139","139"
"1520781","occ","","","136996","Ptychites n. sp. uhligi","species","423738","","Ptychites uhligi","species","423738","Illyrian","","243.8","242","73139","139"
"1520782","occ","","","136186","Ptychites angustoumbilicatus","species","423739","recombined as","Flexoptychites angustoumbilicatus","species","259223","Anisian","","247.2","242","73139","139"
"1520783","occ","","","136996","Ptychites n. sp. opulentus","species","266508","","Ptychites opulentus","species","266508","Illyrian","","243.8","242","73139","139"
"1520784","occ","","","136996","Ptychites n. sp. progressus","species","423740","","Ptychites progressus","species","423740","Illyrian","","243.8","242","73139","139"
"1520785","occ","","","212328","Ptychites studeri","species","423741","recombined as","Flexoptychites studeri","species","381345","Anisian","","247.2","242","73139","139"
"1520786","occ","","","136996","Ptychites n. sp. flexuosus","species","237929","recombined as","Flexoptychites flexuosus","species","237929","Illyrian","","243.8","242","73139","139"
"1520787","occ","","","211799","Ptychites flexuosus","species","237929","recombined as","Flexoptychites flexuosus","species","237929","Anisian","","247.2","242","73139","139"
"1520788","occ","","","211770","Ptychites flexuosus","species","237929","recombined as","Flexoptychites flexuosus","species","237929","Anisian","","247.2","242","73139","139"
"1520789","occ","","","136996","Ptychites n. sp. acutus","species","237931","recombined as","Flexoptychites acutus","species","237931","Illyrian","","243.8","242","73139","139"
"1520790","occ","","","211799","Ptychites acutus","species","237931","recombined as","Flexoptychites acutus","species","237931","Anisian","","247.2","242","73139","139"
"1520791","occ","","","211799","Ptychites indistinctus","species","237933","recombined as","Lanceoptychites indistinctus","species","237933","Anisian","","247.2","242","73139","139"
"1520897","occ","","","212611","Ceratites cimeganus","species","264225","recombined as","Rieppelites cimeganus","species","264225","Anisian","","247.2","242","73139","139"
"1520898","occ","","","212611","Ceratites aviticus","species","381279","recombined as","Semiornites aviticus","species","381279","Anisian","","247.2","242","73139","139"
"1520899","occ","","","212611","Ceratites trinodosus","species","174359","recombined as","Paraceratites trinodosus","species","174359","Anisian","","247.2","242","73139","139"
"1520900","occ","","","212611","Meekoceras beneckei","species","264223","recombined as","Beyrichites beneckei","species","264223","Anisian","","247.2","242","73139","139"
"1520901","occ","","","212611","Ptychites evolvens","species","423731","","Ptychites evolvens","species","423731","Anisian","","247.2","242","73139","139"
"1520912","occ","","","212618","Goniatites n. sp. tenuis","species","423671","recombined as","Beneckeia tenuis","species","423671","Aegean","Bithynian","247.2","244.7","73429","139"
"1520914","occ","","","212619","Ammonites n. sp. buchi","species","423673","recombined as","Beneckeia buchi","species","423673","Aegean","Bithynian","247.2","244.7","73139","139"
"1521037","occ","","","206778","Beyrichites (Beyrichites) sp.","subgenus","14058","obsolete variant of","Beyrichites","genus","14058","Anisian","","247.2","242","73445","139"
"1521048","occ","","","212636","Beneckeia buchi","species","423674","","Beneckeia buchi","species","423673","Anisian","","247.2","242","73447","139"
"1521052","occ","","","138069","Beneckeia buchi","species","423674","","Beneckeia buchi","species","423673","Bithynian","","245.5","244.7","73447","139"
"1521056","occ","","","212638","Beneckeia n. sp. cognata","species","424523","recombined as","Beyrichites cognatus","species","424523","Anisian","","247.2","242","73447","139"
"1521442","occ","","","212706","Tirolites rectecostatus","species","14427","species not entered","Tirolites","genus","14427","Olenekian","","251.2","247.2","73456","652"
"1521443","occ","","","212706","Tirolites haueri","species","423578","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521444","occ","","","212706","Tirolites turgidus","species","423579","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521445","occ","","","212706","Tirolites darwini","species","423580","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521473","occ","","","212707","Tirolites sp.","genus","14427","","Tirolites","genus","14427","Olenekian","","251.2","247.2","73456","652"
"1521485","occ","","","212710","Dinarites laevis","species","424542","subjective synonym of","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521486","occ","","","212710","Dinarites dalmatinus","species","191817","","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521487","occ","","","212710","Tirolites sp.","genus","14427","","Tirolites","genus","14427","Olenekian","","251.2","247.2","73456","652"
"1521488","occ","","","212710","Tirolites angustilobatus","species","424574","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521489","occ","","","212710","Tirolites spinosus","species","207580","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
